"MotifID","Position","Frm","FrmP","FrmN","Total_Coverage","CoverageP","CoverageN"
218,145620,85.3342,81.97,87.64,150,61,89
219,146290,74.9966176470588,72.41,76.92,136,58,78
220,149475,82.5736363636364,86.11,78.33,132,72,60
221,151848,64.6581203007519,71.01,57.81,133,69,64
222,152488,87.255,80.39,94.12,102,51,51
223,153396,89.130652173913,92.06,86.67,138,63,75
224,153422,83.6697959183673,88.46,81.94,98,26,72
225,154750,76.9842857142857,78.26,75.44,126,69,57
226,154957,72.9314285714286,80.26,63.16,133,76,57
227,156516,84.4983720930232,84.13,84.85,129,63,66
228,157138,24.3488695652174,26.47,21.28,115,68,47
229,158654,71.645223880597,72.73,69.57,67,44,23
230,158974,50.6206172839506,41.18,57.45,81,34,47
231,162564,77.9218181818182,78.26,77.42,77,46,31
232,163496,49.9994117647059,48.65,51.61,68,37,31
233,163589,66.6653846153846,62.5,73.33,78,48,30
234,165818,50,51.35,48.65,74,37,37
235,166110,74.6813924050633,61.9,89.19,79,42,37
236,166259,74.99625,76.74,73.33,88,43,45
237,166552,82.6066304347826,76.47,90.24,92,51,41
238,166609,82.7606896551724,79.17,87.18,87,48,39
239,166754,76.4065168539326,69.57,83.72,89,46,43
240,167379,52.1740579710145,51.43,52.94,69,35,34
241,168386,74.1556179775281,75,73.33,89,44,45
242,169135,76.2892783505155,71.67,83.78,97,60,37
243,169324,78.1266666666667,75,80.36,96,40,56
244,170247,65.3452475247525,65.45,65.22,101,55,46
245,173054,55.3402912621359,59.65,50,103,57,46
246,174905,57.020826446281,58.82,55.71,121,51,70
247,174950,52.4233009708738,61.4,41.3,103,57,46
248,175748,53.5468503937008,56.67,50.75,127,60,67
249,175814,50.9058181818182,62.71,37.25,110,59,51
250,176793,71.7429347826087,66.67,76.6,92,45,47
251,177967,75,76,74,100,50,50
252,178971,70.8731067961165,59.52,78.69,103,42,61
253,179369,82.0787735849057,74.47,88.14,106,47,59
254,181208,77.7766666666667,78.57,76.47,90,56,34
255,181590,76.8423157894737,58.06,85.94,95,31,64
256,181973,79.7596428571429,89.74,71.11,84,39,45
257,185730,67.2758181818182,60.87,71.88,55,23,32
258,185790,58.3308333333333,45.45,69.23,48,22,26
259,185823,60.4183333333333,50,67.86,48,20,28
260,186022,60,50,65,30,10,20
261,186255,50.0026666666667,30.77,64.71,30,13,17
262,186498,22.2248148148148,14.29,30.77,27,14,13
263,186940,91.665,83.33,100,12,6,6
264,186957,81.8181818181818,60,100,11,5,6
265,187050,72.7290909090909,66.67,80,11,6,5
266,187617,65.0035,66.67,63.64,20,9,11
267,187636,57.69,69.23,46.15,26,13,13
268,188219,62.07,70.59,50,29,17,12
269,189410,94.5956756756757,95.24,93.75,74,42,32
270,189972,70.6672,80.95,57.58,75,42,33
271,190618,91.9986666666667,87.1,95.45,75,31,44
272,191051,80.7682051282051,86.84,75,78,38,40
273,191179,91.1776470588235,97.22,84.38,68,36,32
274,191243,91.666875,95.74,87.76,96,47,49
275,191895,88.0961904761905,94.12,84,84,34,50
276,192500,75.4732075471698,80.85,71.19,106,47,59
277,192835,89.7761363636364,97.78,81.4,88,45,43
278,193201,76.7091780821918,82.14,73.33,73,28,45
279,193536,86.1372277227723,94.34,77.08,101,53,48
280,193809,86.665619047619,92.45,80.77,105,53,52
281,193842,89.5332558139535,94.23,82.35,86,52,34
282,193888,85.7166666666667,90.57,80.77,105,53,52
283,194191,88.5713333333333,92.86,83.67,105,56,49
284,194537,76.2715254237288,81.13,72.31,118,53,65
285,195651,70.7066666666667,73.81,68.42,99,42,57
286,195793,66.6659375,82.05,56.14,96,39,57
287,196021,73.1083193277311,68,76.81,119,50,69
288,196399,67.2295798319328,72.73,60.38,119,66,53
289,197128,91.455641025641,91.53,91.38,117,59,58
290,197374,65.0378048780488,64.15,65.71,123,53,70
291,197719,78.9479824561404,75.41,83.02,114,61,53
292,197767,76.0433333333333,70,80.36,96,40,56
293,197843,80.22,87.18,75,91,39,52
294,198067,78.7630088495575,82.98,75.76,113,47,66
295,198742,76.5978723404255,93.75,58.7,94,48,46
296,198862,84.9563716814159,78.95,91.07,113,57,56
297,199434,67.002,65.22,68.52,100,46,54
298,200969,85.415625,78.57,90.74,96,42,54
299,202036,74.4691489361702,79.31,66.67,94,58,36
300,202834,81.5817543859649,84.91,78.69,114,53,61
301,203483,81.6330612244898,73.68,86.67,98,38,60
302,203837,85.5954237288135,84.21,86.89,118,57,61
303,204835,85.2195652173913,80.49,87.84,115,41,74
304,205243,83.0375,80.95,84.29,112,42,70
305,206942,92.5257009345794,86,98.25,107,50,57
306,207141,90.5640566037736,87.23,93.22,106,47,59
307,207652,82.6091304347826,90.91,75,115,55,60
308,209961,74.3942682926829,79.25,65.52,82,53,29
309,210155,84.5364948453608,84.62,84.44,97,52,45
310,211192,80.4365217391304,85.42,75,92,48,44
311,211474,85.5765384615385,90.91,79.59,104,55,49
312,211916,91.7682352941176,92.86,89.66,85,56,29
313,211965,82.7961290322581,89.58,75.56,93,48,45
314,212362,91.4634146341463,100,82.5,82,42,40
315,213068,82.6514285714286,94,70.83,98,50,48
316,213884,87.3882882882883,91.38,83.02,111,58,53
317,214908,79.8066346153846,82.98,77.19,104,47,57
318,214915,86.4685714285714,85.53,87.72,133,76,57
319,215087,91.6625,98.48,83.33,120,66,54
320,215537,87.5025,92.31,79.49,104,65,39
321,216150,92.1772173913044,91.18,93.62,115,68,47
322,216412,92.0350442477876,91.43,93.02,113,70,43
323,216657,91.7546391752577,86.67,100,97,60,37
324,218491,89.2878571428571,96.67,80.77,112,60,52
325,221253,92.2217777777778,96.72,82.76,90,61,29
326,221429,89.5235238095238,87.93,91.49,105,58,47
327,221725,71.4285714285714,74.65,65.85,112,71,41
328,221953,87.2111627906977,92.16,80,86,51,35
329,222649,87.1522935779817,90.16,83.33,109,61,48
330,223017,84.6151282051282,82.26,87.27,117,62,55
331,223156,79,88.89,67.39,100,54,46
332,223884,83.8074285714286,87.93,78.72,105,58,47
333,223941,78.3794594594595,62.07,88.89,74,29,45
334,224161,75.6430769230769,85.11,61.29,78,47,31
335,224807,87.6680821917808,88.46,87.23,73,26,47
336,225593,93.3333333333333,93.02,93.62,90,43,47
337,226335,79.5923469387755,82.35,76.6,98,51,47
338,228449,76.9834126984127,77.36,76.71,126,53,73
339,228458,68.9637931034483,63.33,75,116,60,56
340,228556,86.7273451327434,84.13,90,113,63,50
341,229786,87.8253043478261,78.57,96.61,115,56,59
342,230443,82.6547959183673,81.08,83.61,98,37,61
343,232331,81.6515596330275,81.82,81.48,109,55,54
344,233685,87.179829059829,81.36,93.1,117,59,58
345,234656,85.4676068376068,81.03,89.83,117,58,59
346,236676,89.7038235294118,89.47,90,136,76,60
347,237241,82.8341791044776,86.11,79.03,134,72,62
348,237423,88.3595890410959,91.67,86.05,146,60,86
349,238273,86.36,74.24,98.48,132,66,66
350,238990,82.4594736842105,88.24,77.78,114,51,63
351,239218,88.721954887218,95.16,83.1,133,62,71
352,240081,82.4762886597938,92.16,71.74,97,51,46
353,242141,87.2857627118644,87.69,86.79,118,65,53
354,243204,85.157109375,71.19,97.1,128,59,69
355,243234,84.3534013605442,83.13,85.94,147,83,64
356,244011,89.8555797101449,91.55,88.06,138,71,67
357,245395,79.19952,86.76,70.18,125,68,57
358,246883,88.334,85.94,91.07,120,64,56
359,246940,92.9196460176991,90.32,96.08,113,62,51
360,247477,74.6248507462686,70.49,78.08,134,61,73
361,247600,85.273488372093,75.76,95.24,129,66,63
362,247798,71.6559842519685,58.73,84.38,127,63,64
363,248321,83.6528846153846,81.03,86.96,104,58,46
364,248669,89.1629166666667,86.79,91.04,120,53,67
365,249472,88.3536893203884,89.66,86.67,103,58,45
366,250540,77.0469672131148,75.34,79.59,122,73,49
367,250699,87.3929411764706,86.44,88.33,119,59,60
368,251008,91.0941095890411,92.59,89.23,146,81,65
369,251289,79.8145871559633,85.71,75,109,49,60
370,254074,87.1962804878049,85.06,89.61,164,87,77
371,254095,89.7282876712329,86.08,94.03,146,79,67
372,255298,81.3932558139535,85.07,77.42,129,67,62
373,256007,93.5274820143885,92.96,94.12,139,71,68
374,256289,83.1091891891892,81.82,85,148,88,60
375,256490,90.0630434782609,95.51,83.33,161,89,72
376,256554,90.1940522875817,89.87,90.54,153,79,74
377,257073,87.5724852071006,76.25,97.75,169,80,89
378,257903,89.6783870967742,90.48,88.73,155,84,71
379,258490,81.0802702702703,90.24,69.7,148,82,66
380,258564,79.8191743119266,79.17,80.33,109,48,61
381,258751,89.922480620155,98.65,78.18,129,74,55
382,258905,89.0441095890411,94.74,82.86,146,76,70
383,260384,83.7835135135135,88.89,77.61,148,81,67
384,262107,78.8297080291971,72.22,83.13,137,54,83
385,262123,72.2203472222222,65.67,77.92,144,67,77
386,262772,82.5472483221476,79.66,84.44,149,59,90
387,263595,91.907205882353,98.48,85.71,136,66,70
388,264307,88.4063043478261,88,88.89,138,75,63
389,264844,84.4018439716312,84.38,84.42,141,64,77
390,265036,84.1043046357616,84.81,83.33,151,79,72
391,265175,91.7208280254777,91.57,91.89,157,83,74
392,265408,84.0736305732484,83.56,84.52,157,73,84
393,267965,88.0700917431193,91.8,83.33,109,61,48
394,268501,87.7079508196721,84.51,92.16,122,71,51
395,269061,75.781875,70,82.76,128,70,58
396,269963,76.5237391304348,68.97,84.21,115,58,57
397,270094,88.0739449541285,83.64,92.59,109,55,54
398,270441,72.5278021978022,73.53,71.93,91,34,57
399,271610,86.0175268817204,86.36,85.71,93,44,49
400,271686,67.3448979591837,74.51,59.57,98,51,47
401,273147,79.6875,76.67,82.35,64,30,34
402,274211,97.9612244897959,100,97.3,49,12,37
403,274737,63.9349180327869,60.87,65.79,61,23,38
404,275229,76.3632727272727,78.26,75,55,23,32
405,275332,68.2533333333333,78.57,60,63,28,35
406,275572,69.491186440678,68.42,70,59,19,40
407,275634,77.5875862068965,80,75.76,58,25,33
408,276793,59.1820408163265,60,58.33,49,25,24
409,276828,70.8325,66.67,74.07,48,21,27
410,277081,68.335,75.76,59.26,60,33,27
411,277092,69.4891525423729,78.12,59.26,59,32,27
412,277361,54.7171698113208,56.67,52.17,53,30,23
413,279422,61.8426315789474,82.5,38.89,76,40,36
414,279747,56.0965853658537,77.27,31.58,82,44,38
415,280458,64.8912765957447,74.07,52.5,94,54,40
416,280955,71.0012,71.93,69.77,100,57,43
417,281570,72.2213888888889,76.47,68.42,72,34,38
418,282052,77.1715217391304,70.73,82.35,92,41,51
419,283300,86.8116483516483,93.02,81.25,91,43,48
420,284109,58.0019,64.71,51.02,100,51,49
421,284153,69.8390476190476,66.15,73.77,126,65,61
422,284647,75.2803370786517,77.55,72.5,89,49,40
423,285229,45.37,51.85,38.89,108,54,54
424,286535,79.3784536082474,80.43,78.43,97,46,51
425,287035,67.498625,63.16,68.85,80,19,61
426,287333,54.002,65,46.67,100,40,60
427,287382,63.111067961165,76.6,51.79,103,47,56
428,288039,61.9042857142857,54,69.09,105,50,55
429,288751,49.4824742268041,37.14,56.45,97,35,62
430,289204,38.1431958762887,27.27,47.17,97,44,53
431,290478,79.9995384615384,82.61,78.57,65,23,42
432,291499,83.3314814814815,78.95,85.71,54,19,35
433,291754,80.3010606060606,83.87,77.14,66,31,35
434,292323,58.1059459459459,56.25,59.52,74,32,42
435,292834,65.5739344262295,57.14,72.73,61,28,33
436,293587,61.7635294117647,57.89,66.67,68,38,30
437,294008,72.7268181818182,77.42,68.57,66,31,35
438,294081,68.5691428571429,62.5,73.68,70,32,38
439,294119,56.0012,60.61,52.38,75,33,42
440,294326,58.664,50,64.44,75,30,45
441,294987,75.58,81.58,70.83,86,38,48
442,296264,57.644,55.88,58.82,85,34,51
443,296674,66.3383168316832,66.67,66,101,51,50
444,296763,47.191797752809,62.5,29.27,89,48,41
445,298033,81.4791666666667,91.11,74.6,108,45,63
446,299124,73.8622727272727,63.33,79.31,88,30,58
447,301569,70.41,73.47,67.35,98,49,49
448,303095,81.598,76,85.33,125,50,75
449,303400,75.5897637795276,71.67,79.1,127,60,67
450,303705,92.3913043478261,88.64,95.83,92,44,48
451,306756,77.3434375,72.88,81.16,128,59,69
452,307986,81.482962962963,78.57,84.62,135,70,65
453,308321,78.0928571428571,86.27,70.37,105,51,54
454,308962,82.3073846153846,81.82,82.81,130,66,64
455,310231,90,89.09,90.77,120,55,65
456,310556,96.4901754385965,96.92,95.92,114,65,49
457,311512,78.0495934959349,81.82,75,123,55,68
458,311579,75.1976744186046,90.48,60.61,129,63,66
459,312502,84.4060550458716,81.82,87.04,109,55,54
460,312862,73.8323364485981,77.36,70.37,107,53,54
461,312945,86.9177570093458,93.55,77.78,107,62,45
462,313199,91.1489380530973,98.11,85,113,53,60
463,314249,85.595,93.22,77.97,118,59,59
464,314417,67.3717894736842,66.67,67.8,95,36,59
465,314925,87.49828125,86.36,88.71,128,66,62
466,315248,84.2588888888889,90.16,76.6,108,61,47
467,315671,84.4983720930233,77.05,91.18,129,61,68
468,315716,79.998,84.09,77.27,110,44,66
469,315783,86.0663114754098,86.27,85.92,122,51,71
470,316614,76.0854347826087,83.33,70,92,42,50
471,316809,62.3562352941176,82.76,51.79,85,29,56
472,317203,47.115,55.77,38.46,104,52,52
473,318218,89.2477419354839,84.62,92.59,93,39,54
474,318804,83.3351515151515,85.25,81.69,132,61,71
475,319399,81.195641025641,81.25,81.13,117,64,53
476,319959,76.8530555555556,74.58,79.59,108,59,49
477,320593,86.0176923076923,89.71,82.67,143,68,75
478,320758,77.553537414966,81.71,72.31,147,82,65
479,321770,57.4284158415842,60.87,54.55,101,46,55
480,323896,83.9402919708029,87.3,81.08,137,63,74
481,325984,92.3715254237288,93.33,91.38,118,60,58
482,326391,68.9645977011494,74,62.16,87,50,37
483,326640,84.6770967741935,86.21,83.33,124,58,66
484,326736,83.484495412844,80.49,85.29,109,41,68
485,327813,86.905,78.26,97.37,84,46,38
486,328772,70.4085714285714,76.79,61.9,98,56,42
487,329088,75,75,75,88,36,52
488,329702,76.19,79.63,73.61,126,54,72
489,332092,79.4871794871795,72.73,83.56,117,44,73
490,332716,86.5415384615385,90,84.38,104,40,64
491,333390,96.666,95.45,97.37,120,44,76
492,334023,79.8044230769231,81.08,79.1,104,37,67
493,334318,88.2347058823529,94.87,85,119,39,80
494,334677,93.2206779661017,86,98.53,118,50,68
495,334892,81.1837623762376,85.29,79.1,101,34,67
496,334903,78.4479310344827,88.68,69.84,116,53,63
497,334982,78.8888888888889,80,77.5,90,50,40
498,335350,84.6843243243243,87.72,81.48,111,57,54
499,336022,82.6511224489796,88.37,78.18,98,43,55
500,336600,83.908275862069,89.74,79.17,87,39,48
501,336777,85.9526446280992,86.54,85.51,121,52,69
502,336836,86.8450877192982,82.61,89.71,114,46,68
503,337825,87.1578899082569,85.19,89.09,109,54,55
504,337987,78.7422047244094,72.58,84.62,127,62,65
505,339218,89.9989090909091,84.78,93.75,110,46,64
506,339244,81.1974358974359,69.05,88,117,42,75
507,339675,68.3751282051282,65.45,70.97,117,55,62
508,339939,81.1744705882353,76.19,82.81,85,21,64
509,340039,85.0614942528736,94.29,78.85,87,35,52
510,340331,92.3774285714286,95.83,89.47,105,48,57
511,340766,86.9996,97.67,78.95,100,43,57
512,341267,96.846,94.74,98.25,95,38,57
513,341604,80.5108474576271,65.22,90.28,118,46,72
514,343291,89.3190291262136,95.74,83.93,103,47,56
515,344061,86.7364285714286,82.86,88.89,98,35,63
516,345633,73.5852830188679,59.57,84.75,106,47,59
517,346972,76.85,64.81,88.89,108,54,54
518,347877,72.3558536585366,70.37,73.91,123,54,69
519,348000,65.7914912280702,62.3,69.81,114,61,53
520,348860,78.5701785714286,82.35,75.41,112,51,61
521,349162,83.4642519685039,81.36,85.29,127,59,68
522,349239,76.2871134020618,80.49,73.21,97,41,56
523,349572,84.9438709677419,89.74,81.48,93,39,54
524,349825,82.5015,87.72,77.78,120,57,63
525,350043,83.9303571428571,80,87.1,112,50,62
526,350259,93.5467741935484,92.31,94.44,124,52,72
527,350357,88.7937931034483,90,87.88,116,50,66
528,351004,80.9163358778626,87.1,75.36,131,62,69
529,351365,80.2,90.2,70,101,51,50
530,351383,93.0708910891089,94,92.16,101,50,51
531,351525,83.5065979381443,84.62,82.22,97,52,45
532,351542,85.5769230769231,84.91,86.27,104,53,51
533,352677,82.7860655737705,78.95,86.15,122,57,65
534,353775,81.5494174757282,77.08,85.45,103,48,55
