"MotifID","Position","Frm","FrmP","FrmN","Total_Coverage","CoverageP","CoverageN"
412,277361,78.5717857142857,81.82,76.47,28,11,17
413,279422,73.8076190476191,86.36,60,42,22,20
414,279747,60.6048484848485,73.68,42.86,33,19,14
415,280458,73.915,78.26,69.57,46,23,23
416,280955,82.1471428571429,84.38,79.17,56,32,24
417,281570,71.7382608695652,75,68.18,46,24,22
418,282052,83.6748979591837,64.71,93.75,49,17,32
419,283300,92.9794736842105,93.33,92.59,57,30,27
420,284109,73.2155357142857,76,70.97,56,25,31
421,284153,83.0776923076923,81.25,84.85,65,32,33
422,284647,86.6646666666667,87.5,85.71,45,24,21
423,285229,56.3667272727273,64.29,48.15,55,28,27
424,286535,88.6807547169811,90,86.96,53,30,23
425,287035,67.8557142857143,60,72.22,28,10,18
426,287333,62.162972972973,70.59,55,37,17,20
427,287382,75.4422807017544,86.21,64.29,57,29,28
428,288039,56.2465625,53.33,58.82,32,15,17
429,288751,53.57,68.75,33.33,28,16,12
430,289204,35.2952941176471,30,42.86,34,20,14
431,290478,87.4996875,84.62,89.47,32,13,19
432,291499,93.3313333333333,100,85.71,30,16,14
433,291754,90.3232258064516,95,81.82,31,20,11
434,292323,67.9968,76.92,58.33,25,13,12
435,292834,63.6377272727273,69.23,55.56,22,13,9
436,293587,73.53,72,77.78,34,25,9
437,294008,77.4206451612903,85,63.64,31,20,11
438,294081,79.4141176470588,79.17,80,34,24,10
439,294119,73.5270588235294,70.83,80,34,24,10
440,294326,54.545,27.27,81.82,22,11,11
441,294987,92.50125,96,86.67,40,25,15
442,296264,51.7248275862069,43.75,61.54,29,16,13
443,296674,59.998,61.9,55.56,30,21,9
444,296763,36.8405263157895,48,15.38,38,25,13
445,298033,75.4737735849057,70.97,81.82,53,31,22
446,299124,76.6646666666666,68.75,85.71,60,32,28
447,301569,70.7716923076923,64.71,77.42,65,34,31
448,303095,82.0510256410256,81.82,82.35,78,44,34
449,303400,77.5276404494382,75,81.08,89,52,37
450,303705,91.383275862069,94.29,86.96,58,35,23
451,306756,80.2791549295775,76.92,82.22,71,26,45
452,307986,83.5627397260274,84.62,82.35,73,39,34
453,308321,74.5472727272727,84,66.67,55,25,30
454,308962,91.5262711864407,100,84.85,59,26,33
455,310231,90.5649056603773,90.91,90.32,53,22,31
456,310556,98.3028813559322,100,96.77,59,28,31
457,311512,78.5682857142857,81.48,76.74,70,27,43
458,311579,80.5977611940299,91.43,68.75,67,35,32
459,312502,88.5211475409836,92.59,85.29,61,27,34
460,312862,88.8922222222222,93.55,84.38,63,31,32
461,312945,96.6101694915254,100,92,59,34,25
462,313199,90.3225806451613,96.55,84.85,62,29,33
463,314249,90.745,96.3,85.19,54,27,27
464,314417,62.7464705882353,66.67,60,51,21,30
465,314925,94.9167796610169,92.59,96.88,59,27,32
466,315248,88.6798113207547,90.91,85,53,33,20
467,315671,91.38,86.21,96.55,58,29,29
468,315716,88.4634615384615,80,96.3,52,25,27
469,315783,89.06,87.5,90.62,64,32,32
470,316614,81.8165909090909,71.43,91.3,44,21,23
471,316809,65,65,65,40,20,20
472,317203,60.7852941176471,50,78.95,51,32,19
473,318218,90.3861538461538,87.5,92.86,52,24,28
474,318804,90.4757142857143,94.44,85.19,63,36,27
475,319399,88.8901587301587,90,86.96,63,40,23
476,319959,84.3759375,76.32,96.15,64,38,26
477,320593,87.5010227272727,89.36,85.37,88,47,41
478,320758,88.6044303797468,93.33,82.35,79,45,34
479,321770,70.3727777777778,72,68.97,54,25,29
480,323896,89.2330769230769,89.19,89.29,65,37,28
481,325984,93.4189473684211,92.5,94.44,76,40,36
482,326391,66.6682051282051,68,64.29,39,25,14
483,326640,90.4785714285714,96.67,84.85,63,30,33
484,326736,83.868064516129,80,85.71,62,20,42
485,327813,94.9157627118644,88.89,100,59,27,32
486,328772,70.4554545454545,76,63.16,44,25,19
487,329088,79.1666666666667,85,75,48,20,28
488,329702,84.4815517241379,78.26,88.57,58,23,35
489,332092,77.4616901408451,72,80.43,71,25,46
490,332716,85.7136507936508,96.15,78.38,63,26,37
491,333390,95.6520289855072,96.88,94.59,69,32,37
492,334023,87.6938461538462,89.66,86.11,65,29,36
493,334318,92.5358208955224,97.14,87.5,67,35,32
494,334677,94.2837142857143,89.47,100,70,38,32
495,334892,77.4183870967742,82.14,73.53,62,28,34
496,334903,84.4190909090909,92.86,74.29,77,42,35
497,334982,73.7731147540984,80.56,64,61,36,25
498,335350,86.5662686567164,97.56,69.23,67,41,26
499,336022,80.6474193548387,91.43,66.67,62,35,27
500,336600,79.6283333333333,90.91,61.9,54,33,21
501,336777,82.6665333333333,86.05,78.12,75,43,32
502,336836,87.2985714285714,83.87,90.62,63,31,32
503,337825,92.9597183098591,90.7,96.43,71,43,28
504,337987,82.1932876712329,76.32,88.57,73,38,35
505,339218,91.665,90,93.33,60,30,30
506,339244,80.305,72.73,87.88,66,33,33
507,339675,65.0822222222222,67.86,62.86,63,28,35
508,339939,87.9303448275862,86.36,88.89,58,22,36
509,340039,88.8877777777778,92.86,85.71,63,28,35
510,340331,91.4614634146342,94.87,88.37,82,39,43
511,340766,88.5708571428572,94.12,83.33,70,34,36
512,341267,93.5474193548387,96.67,90.62,62,30,32
513,341604,86.2065517241379,82.61,88.57,58,23,35
514,343291,86.6673333333333,86.49,86.84,75,37,38
515,344061,83.9317857142857,72.73,91.18,56,22,34
516,345633,80.3592857142857,68.18,88.24,56,22,34
517,346972,83.0981690140845,83.87,82.5,71,31,40
518,347877,80.0010769230769,92.86,70.27,65,28,37
519,348000,69.3871428571429,82.61,57.69,49,23,26
520,348860,79.743164556962,85.71,72.97,79,42,37
521,349162,90.2195652173913,92,88.1,92,50,42
522,349239,84.0572463768116,84.21,83.87,69,38,31
523,349572,86.5649253731343,85.71,87.5,67,35,32
524,349825,77.9228571428571,84.09,69.7,77,44,33
525,350043,79.1053731343284,75.68,83.33,67,37,30
526,350259,92.2081818181818,95.24,88.57,77,42,35
527,350357,87.6906153846154,90.62,84.85,65,32,33
528,351004,85.8935897435898,86.36,85.29,78,44,34
529,351365,90.3876923076923,96.88,80,52,32,20
530,351383,89.06234375,93.94,83.87,64,33,31
531,351525,85.7178571428571,88.24,81.82,56,34,22
532,351542,81.3552542372881,90.32,71.43,59,31,28
533,352677,79.4531506849315,82.5,75.76,73,40,33
534,353775,92,96,88,50,25,25
535,353903,90.62265625,88.57,93.1,64,35,29
536,353928,85.505652173913,86.84,83.87,69,38,31
537,354049,93.6176595744681,91.67,95.65,47,24,23
538,354148,83.6045901639344,84,83.33,61,25,36
539,354966,91.0235897435897,100,78.12,78,46,32
540,357875,81.1356603773585,80.65,81.82,53,31,22
541,357888,83.0190566037736,68.18,93.55,53,22,31
542,358852,78.9478947368421,63.64,88.57,57,22,35
543,359889,87.880606060606,86.21,89.19,66,29,37
544,360469,82.8552857142857,67.74,94.87,70,31,39
545,360574,84.056231884058,77.42,89.47,69,31,38
