"MotifID","Position","Frm","FrmP","FrmN","Total_Coverage","CoverageP","CoverageN"
64,42533,91.6666666666667,100,85.7142857142857,12,5,7
65,43152,81.8190909090909,80.002,83.3333333333333,11,5,6
66,43258,100,100,100,7,4,3
67,44324,91.6675,100,75.0025,12,8,4
68,44357,100,100,100,12,9,3
69,44684,80.002,75.0025,83.335,10,4,6
70,44873,71.43,100,60.002,14,4,10
71,45201,81.25,100,66.6666666666667,16,7,9
72,45446,92.3076923076923,100,80,13,8,5
73,46200,100,100,100,9,4,5
74,47217,76.9223076923077,83.3333333333333,71.4271428571429,13,6,7
75,47514,91.6666666666667,100,85.7142857142857,12,5,7
76,48490,41.1752941176471,44.4422222222222,37.5,17,9,8
77,48749,84.6161538461538,80.001,100,13,10,3
78,49412,88.8894444444445,100,77.7788888888889,18,9,9
79,49555,90.4766666666667,100,80.001,21,11,10
80,49609,62.49875,66.6644444444444,57.1428571428571,16,9,7
81,49691,89.4736842105263,84.6153846153846,100,19,13,6
82,50405,71.4278571428571,66.6644444444444,80.002,14,9,5
83,50754,70.5882352941177,83.3333333333333,40,17,12,5
84,51163,61.1111111111111,59.999,62.50125,18,10,8
85,52079,82.6069565217391,88.2329411764706,66.6666666666667,23,17,6
86,52858,90.9090909090909,100,80,11,6,5
87,53173,100,100,100,16,11,5
88,53184,100,100,100,13,8,5
89,53301,90.9090909090909,85.7142857142857,100,11,7,4
90,54795,92.3076923076923,91.6666666666667,100,13,12,1
91,54840,93.3333333333333,93.3333333333333,NA,15,15,NA
92,55391,70,85.7142857142857,33.3333333333333,10,7,3
93,55684,87.5,100,50,16,12,4
94,56408,81.8163636363636,79.998,100,11,10,1
95,56578,83.335,83.335,NA,6,6,NA
96,56663,80.001,75.00125,100,10,8,2
97,57478,75.00125,100,50.0025,8,4,4
98,57672,100,100,100,6,3,3
99,57750,100,100,100,9,6,3
100,58057,66.6677777777778,75.0025,60,9,4,5
101,58095,78.5714285714286,87.5,66.6666666666667,14,8,6
102,59322,100,100,100,8,4,4
103,59335,90.9090909090909,100,80,11,6,5
104,59477,90,50,100,10,2,8
105,59708,91.6666666666667,83.3333333333333,100,12,6,6
106,60044,100,100,100,9,3,6
107,60274,100,100,100,9,3,6
108,61379,83.3316666666667,75,87.4975,12,4,8
109,62702,80.002,100,71.4314285714286,10,3,7
110,62906,63.1589473684211,77.78,50,19,9,10
111,64998,71.43,71.4285714285714,71.4314285714286,14,7,7
112,65583,64.2835714285714,50,74.99625,14,6,8
113,66076,66.6683333333333,50,75.0025,12,4,8
114,66388,62.5,100,50,8,2,6
115,66505,79.9993333333333,75.0025,81.8163636363636,15,4,11
116,66900,64.2857142857143,60,66.6666666666667,14,5,9
117,67464,58.3341666666667,66.67,55.5555555555556,12,3,9
118,68426,76.9238461538462,85.7157142857143,66.6666666666667,13,7,6
119,68864,87.500625,80,90.91,16,5,11
120,72045,66.6675,60.002,71.4285714285714,12,5,7
121,72206,75,71.43,77.7766666666667,16,7,9
122,72288,76.9246153846154,71.43,83.335,13,7,6
123,72414,88.8872222222222,85.7142857142857,90.9063636363636,18,7,11
124,72637,75,50,83.3333333333333,16,4,12
125,72711,62.5,25,75,16,4,12
126,72720,38.4607692307692,25,44.4433333333333,13,4,9
127,72965,69.2330769230769,66.67,70.002,13,3,10
128,73017,69.2323076923077,50.0025,77.7788888888889,13,4,9
129,73106,58.335,66.67,55.5566666666667,12,3,9
130,73155,70.001,60.002,80,10,5,5
131,73176,55.5533333333333,0,71.4257142857143,9,2,7
132,73202,64.2835714285714,33.3333333333333,72.7245454545454,14,3,11
133,73657,62.5,42.8585714285714,77.7766666666667,16,7,9
134,74627,88.89,100,75.0025,9,5,4
135,75771,45.4554545454545,0,71.43,11,4,7
136,75788,57.1428571428571,0,100,7,3,4
137,76212,91.665,83.33,100,12,6,6
138,76390,83.3333333333333,80,85.7142857142857,12,5,7
139,77460,68.75,59.998,72.7281818181818,16,5,11
140,78246,75,50,83.3333333333333,8,2,6
141,80836,83.3333333333333,100,66.6666666666667,6,3,3
142,82646,100,NA,100,5,NA,5
143,83778,83.3333333333333,100,50,6,4,2
144,89702,75.00125,100,50.0025,8,4,4
145,90319,77.78,66.67,83.335,9,3,6
146,90706,59.998,59.998,59.998,10,5,5
147,91104,80,80,80,10,5,5
148,92380,76.9223076923077,59.998,87.5,13,5,8
149,92522,100,100,100,7,1,6
150,92943,90,85.7142857142857,100,10,7,3
151,93325,77.7788888888889,60.002,100,9,5,4
152,93708,71.43,100,60.002,7,2,5
153,95423,54.5463636363636,39.998,66.67,11,5,6
154,97219,66.6677777777778,60.002,75,9,5,4
155,98092,70,80.002,59.998,10,5,5
156,98316,100,100,100,8,4,4
157,98895,66.6666666666667,33.3333333333333,100,6,3,3
158,98991,87.50125,100,66.67,8,5,3
159,100153,85.7157142857143,100,66.67,7,4,3
160,101196,57.1428571428571,50,66.6666666666667,7,4,3
161,101442,87.5,100,66.6666666666667,8,5,3
162,101621,50,50,50,4,2,2
163,101645,85.7142857142857,100,50,7,5,2
164,101987,71.4285714285714,80,50,7,5,2
165,102577,83.335,100,75.0025,6,2,4
166,103183,57.1414285714286,66.6666666666667,49.9975,7,3,4
167,104863,100,100,100,12,6,6
168,106974,92.8571428571429,88.8888888888889,100,14,9,5
169,109167,62.5,50,66.6666666666667,8,2,6
170,109331,57.1428571428571,0,66.6666666666667,7,1,6
171,109647,86.6666666666667,87.5,85.7142857142857,15,8,7
172,110693,100,100,100,11,4,7
173,110719,100,100,100,8,2,6
174,111081,100,100,100,7,4,3
175,111953,77.7788888888889,66.67,83.3333333333333,9,3,6
176,112496,100,100,100,12,6,6
177,113156,100,100,100,14,7,7
178,113311,92.3084615384615,100,85.7157142857143,13,6,7
179,114932,88.89,100,75.0025,9,5,4
180,115547,88.8888888888889,100,75,9,5,4
181,116292,71.4285714285714,50,80,7,2,5
182,118075,92.8557142857143,100,85.7114285714286,14,7,7
183,119122,100,100,100,8,4,4
184,119641,90.9090909090909,100,66.6666666666667,11,8,3
185,119739,85.7157142857143,100,66.67,7,4,3
186,120198,80,66.6666666666667,100,5,3,2
187,120814,40,0,50,5,1,4
188,124149,66.6666666666667,60,100,6,5,1
189,124313,66.6666666666667,60,100,6,5,1
190,125129,75.0025,66.67,100,4,3,1
191,125441,88.8888888888889,100,83.3333333333333,9,3,6
192,125819,57.1457142857143,50.003,75.0025,14,10,4
193,126195,69.2315384615385,71.43,66.6666666666667,13,7,6
194,126526,35.7157142857143,25.0025,50,14,8,6
195,127820,100,100,100,5,2,3
196,129611,54.5454545454545,42.8571428571429,75,11,7,4
197,129794,54.5454545454545,42.8571428571429,75,11,7,4
198,135326,74.9983333333333,60,85.7114285714286,12,5,7
199,135723,50,50,50,8,4,4
200,135934,70,66.6666666666667,75,10,6,4
201,136463,80,50,100,5,2,3
202,136585,71.43,50.0025,100,7,4,3
203,137278,75,60,100,8,5,3
204,137319,70,50,100,10,6,4
205,138058,81.8181818181818,71.4285714285714,100,11,7,4
206,138378,83.3341666666667,71.43,100,12,7,5
207,138501,88.89,83.335,100,9,6,3
208,139131,76.9230769230769,66.6666666666667,100,13,9,4
209,140146,80.001,83.335,75,10,6,4
210,140789,59.998,49.9975,100,5,4,1
211,140831,62.5,50,75,8,4,4
212,141326,50,0,80,8,3,5
213,142157,66.6666666666667,66.6666666666667,66.6666666666667,6,3,3
214,144013,39.999,60,19.998,10,5,5
215,144251,80,66.6666666666667,100,10,6,4
216,144340,76.9238461538462,83.3333333333333,71.43,13,6,7
217,145529,90.91,100,85.7157142857143,11,4,7
218,145620,76.9230769230769,66.6666666666667,85.7142857142857,13,6,7
219,146290,100,100,100,11,6,5
220,149475,92.3076923076923,100,80,13,8,5
221,151848,100,100,100,6,2,4
222,152488,80,60,100,10,5,5
223,153396,100,100,100,7,2,5
224,153422,80,50,100,5,2,3
225,154750,83.3341666666667,87.5,75.0025,12,8,4
226,154957,70.001,71.43,66.6666666666667,10,7,3
227,156516,100,100,100,6,3,3
228,157138,33.3333333333333,33.3333333333333,NA,3,3,NA
229,158654,80,50,100,5,2,3
230,158974,28.5714285714286,0,50,7,3,4
231,162564,81.82,71.4314285714286,100,11,7,4
232,163496,37.5,33.3333333333333,50,8,6,2
233,163589,44.4444444444444,42.8571428571429,50,9,7,2
234,165818,50,100,20,8,3,5
235,166110,85.7142857142857,100,75,7,3,4
236,166259,85.7142857142857,100,80,7,2,5
237,166552,91.6675,100,75.0025,12,8,4
238,166609,100,100,100,8,5,3
239,166754,87.50125,83.335,100,8,6,2
240,167379,57.1414285714286,50,59.998,7,2,5
241,168386,70,100,57.1428571428571,10,3,7
242,169135,88.8888888888889,100,80,9,4,5
243,169324,88.8888888888889,100,80,9,4,5
244,170247,50,50,50,6,2,4
245,173054,71.4285714285714,80,50,7,5,2
246,174905,46.6673333333333,55.5555555555556,33.335,15,9,6
247,174950,25.00125,40.002,0,8,5,3
248,175748,49.999,57.1428571428571,33.33,10,7,3
249,175814,14.2842857142857,33.33,0,7,3,4
250,176793,49.99875,60,33.33,8,5,3
251,177967,85.7142857142857,75,100,7,4,3
252,178971,66.665,33.33,100,6,3,3
253,179369,100,100,100,4,3,1
254,181208,60,50,100,10,8,2
255,181590,60,50,66.6666666666667,5,2,3
256,181973,57.1414285714286,49.9975,66.6666666666667,7,4,3
257,185730,100,100,100,4,2,2
258,185790,50,0,100,2,1,1
259,185823,50,0,100,4,2,2
260,186022,50,50,NA,2,2,NA
261,186255,0,0,NA,1,1,NA
262,186498,100,100,NA,1,1,NA
263,186940,100,100,NA,1,1,NA
264,186957,0,0,NA,1,1,NA
266,187617,66.6666666666667,100,50,3,1,2
267,187636,50,100,0,4,2,2
268,188219,50,100,0,4,2,2
269,189410,85.7142857142857,100,75,7,3,4
270,189972,70.001,66.6666666666667,75.0025,10,6,4
271,190618,87.5,75,100,8,4,4
272,191051,85.7157142857143,75.0025,100,7,4,3
273,191179,87.4975,85.7114285714286,100,8,7,1
274,191243,90.9072727272727,87.4975,100,11,8,3
275,191895,83.3333333333333,75,100,6,4,2
276,192500,89.998,85.7114285714286,100,10,7,3
277,192835,100,100,100,7,4,3
278,193201,83.3333333333333,50,100,6,2,4
279,193536,85.7157142857143,75.0025,100,7,4,3
280,193809,77.7788888888889,75,80.002,9,4,5
281,193842,100,100,NA,3,3,NA
282,193888,100,100,100,7,3,4
283,194191,87.5,66.6666666666667,100,8,3,5
284,194537,71.4285714285714,66.6666666666667,75,7,3,4
285,195651,66.6683333333333,50,75.0025,6,2,4
286,195793,69.998,66.6666666666667,71.4257142857143,10,3,7
287,196021,85.7157142857143,75.0025,100,7,4,3
288,196399,72.7272727272727,71.4285714285714,75,11,7,4
289,197128,92.3084615384615,100,75.0025,13,9,4
290,197374,80,100,60,10,5,5
291,197719,77.78,80.002,75.0025,9,5,4
292,197767,87.5,100,80,8,3,5
293,197843,71.4285714285714,100,60,7,2,5
294,198067,100,100,100,8,4,4
295,198742,70,75,66.6666666666667,10,4,6
296,198862,91.6666666666667,100,85.7142857142857,12,5,7
297,199434,100,100,100,8,3,5
298,200969,100,100,100,13,3,10
299,202036,100,100,100,7,5,2
300,202834,100,100,100,9,5,4
301,203483,88.8888888888889,80,100,9,5,4
302,203837,85.7142857142857,83.3333333333333,100,7,6,1
303,204835,71.4285714285714,75,66.6666666666667,7,4,3
304,205243,66.6677777777778,75,60.002,9,4,5
305,206942,87.5,80,100,8,5,3
306,207141,85.7142857142857,75,90,14,4,10
307,207652,72.7272727272727,80,66.6666666666667,11,5,6
308,209961,75,100,60,8,3,5
309,210155,75.0016666666667,80,71.4314285714286,12,5,7
310,211192,87.50125,75.0025,100,8,4,4
311,211474,90.9090909090909,80,100,11,5,6
312,211916,85.7142857142857,75,100,7,4,3
313,211965,87.4975,83.33,100,8,6,2
314,212362,80.002,66.67,100,10,6,4
315,213068,83.3333333333333,80,85.7142857142857,12,5,7
316,213884,100,100,100,10,3,7
317,214908,100,100,100,5,1,4
318,214915,100,100,100,5,1,4
319,215087,85.7157142857143,100,75.0025,7,3,4
320,215537,100,100,100,4,2,2
321,216150,100,100,100,4,3,1
322,216412,100,100,100,6,3,3
323,216657,80.002,75.0025,100,5,4,1
324,218491,85.7142857142857,100,60,14,9,5
325,221253,91.6666666666667,100,80,12,7,5
326,221429,100,100,100,6,3,3
327,221725,75.00125,100,50.0025,8,4,4
328,221953,85.7142857142857,100,75,7,3,4
329,222649,71.4292857142857,66.6666666666667,75.00125,14,6,8
330,223017,100,100,100,15,6,9
331,223156,77.7777777777778,100,60,9,4,5
332,223884,100,100,100,10,5,5
333,223943,100,NA,100,6,NA,6
334,224161,100,100,100,6,2,4
335,224807,100,100,100,6,2,4
336,225593,91.6666666666667,83.3333333333333,100,12,6,6
337,226335,90,66.6666666666667,100,10,3,7
338,228449,53.8446153846154,33.33,71.4285714285714,13,6,7
339,228458,50,33.3333333333333,75,10,6,4
340,228556,81.8190909090909,50.0025,100,11,4,7
341,229786,77.7766666666667,33.33,100,9,3,6
342,230443,100,100,100,10,3,7
343,232331,70,50,75,10,2,8
344,233685,84.6153846153846,71.4285714285714,100,13,7,6
345,234656,100,100,100,11,5,6
346,236676,100,100,100,8,4,4
347,237241,87.5,100,66.6666666666667,8,5,3
348,237423,100,100,100,10,4,6
349,238273,88.8888888888889,66.6666666666667,100,9,3,6
350,238990,100,100,100,5,2,3
351,239218,80,66.6666666666667,100,10,6,4
352,240081,100,100,NA,1,1,NA
353,242141,94.1176470588235,100,80,17,12,5
354,243204,77.7777777777778,75,80,9,4,5
355,243234,81.8172727272727,85.7114285714286,75.0025,11,7,4
356,244011,100,100,100,11,6,5
357,245395,77.7777777777778,50,100,9,4,5
358,246883,100,100,100,4,2,2
359,246940,80.002,66.67,100,5,3,2
360,247477,88.89,100,66.67,9,6,3
361,247600,90.9090909090909,100,80,11,6,5
362,247798,100,100,100,5,4,1
363,248321,100,100,100,4,1,3
364,248669,100,100,100,8,4,4
365,249472,85.7142857142857,100,66.6666666666667,7,4,3
366,250540,72.7281818181818,83.335,60,11,6,5
367,250699,87.5,100,80,8,3,5
368,251008,92.3061538461538,100,85.7114285714286,13,6,7
369,251289,88.8866666666667,100,83.33,9,3,6
370,254074,95,100,88.8888888888889,20,11,9
371,254095,100,100,100,18,10,8
372,255298,100,100,100,10,4,6
373,256007,77.7755555555556,66.6666666666667,83.33,9,3,6
374,256289,88.8888888888889,80,100,9,5,4
375,256490,100,100,100,11,5,6
376,256554,90.9090909090909,83.3333333333333,100,11,6,5
377,257073,88.8888888888889,50,100,9,2,7
378,257903,93.74875,100,89.998,16,6,10
379,258490,76.9238461538462,87.5,60.002,13,8,5
380,258564,72.7290909090909,75.0025,71.43,11,4,7
381,258751,80.001,100,50.0025,10,6,4
382,258905,92.8571428571429,83.3333333333333,100,14,6,8
383,260384,80,100,66.6666666666667,10,4,6
384,262107,49.9991666666667,24.9975,62.5,12,4,8
385,262123,53.8469230769231,50,57.1442857142857,13,6,7
386,262772,78.5707142857143,59.998,88.8888888888889,14,5,9
387,263595,92.3061538461538,100,85.7114285714286,13,6,7
388,264307,90.9090909090909,100,83.3333333333333,11,5,6
389,264844,85.7142857142857,83.3333333333333,87.5,14,6,8
390,265036,83.3341666666667,60.002,100,12,5,7
391,265175,92.3076923076923,85.7142857142857,100,13,7,6
392,265408,91.6666666666667,83.3333333333333,100,12,6,6
393,267965,100,100,100,4,2,2
394,268501,66.6666666666667,100,0,3,2,1
395,269061,66.67,66.67,66.67,6,3,3
396,269963,83.3333333333333,66.6666666666667,100,6,3,3
397,270094,100,100,100,6,2,4
398,270441,100,100,100,6,1,5
399,271610,100,100,100,8,3,5
400,271686,81.8154545454545,75,85.71,11,4,7
401,273149,100,NA,100,2,NA,2
402,274211,71.4314285714286,66.67,75.0025,7,3,4
403,274737,25,0,33.3333333333333,4,1,3
404,275229,80,100,66.6666666666667,5,2,3
405,275332,62.49875,100,24.9975,8,4,4
406,275572,40,100,0,5,2,3
407,275634,50,100,0,2,1,1
408,276793,66.6666666666667,50,100,6,4,2
409,276828,100,100,100,3,1,2
410,277081,71.4285714285714,66.6666666666667,75,7,3,4
411,277092,83.3333333333333,100,75,6,2,4
412,277361,62.5025,50,66.67,8,2,6
413,279422,66.6633333333333,33.33,83.33,9,3,6
414,279747,19.998,0,33.33,5,2,3
415,280458,50.0016666666667,33.3333333333333,66.67,6,3,3
416,280955,85.7142857142857,50,100,7,2,5
417,281570,83.3333333333333,50,100,6,2,4
418,282054,85.7142857142857,NA,85.7142857142857,7,NA,7
419,283300,81.8172727272727,59.998,100,11,5,6
420,284109,63.6372727272727,75.0025,33.33,11,8,3
421,284153,100,100,100,7,4,3
422,284647,85.7142857142857,80,100,7,5,2
423,285229,57.1428571428571,60,50,7,5,2
424,286535,100,100,100,6,3,3
425,287035,66.6666666666667,33.3333333333333,100,6,3,3
426,287333,71.4285714285714,75,66.6666666666667,7,4,3
427,287382,83.335,100,66.67,6,3,3
428,288039,75,66.6666666666667,100,4,3,1
429,288751,39.998,50,33.33,5,2,3
430,289204,27.2718181818182,33.33,25,11,3,8
431,290478,60,0,66.6666666666667,10,1,9
432,291499,75,0,100,4,1,3
433,291754,57.1428571428571,0,80,7,2,5
434,292323,33.3333333333333,0,100,3,2,1
435,292834,25,0,100,4,3,1
436,293587,60,0,75,5,1,4
437,294008,87.5,66.6666666666667,100,8,3,5
438,294081,80,50,100,5,2,3
439,294119,60,0,75,5,1,4
440,294326,75,0,100,4,1,3
441,294987,80,100,75,5,1,4
442,296264,50,33.3333333333333,60,8,3,5
443,296674,28.57,0,39.998,7,2,5
444,296763,37.50125,75.0025,0,8,4,4
445,298033,66.6641666666667,74.9975,49.9975,12,8,4
446,299124,42.8571428571429,50,33.3333333333333,7,4,3
447,301569,66.6666666666667,57.1428571428571,100,9,7,2
448,303095,92.3076923076923,85.7142857142857,100,13,7,6
449,303400,92.8571428571429,90,100,14,10,4
450,303705,90.9072727272727,90.9072727272727,NA,11,11,NA
451,306756,86.6666666666667,100,75,15,7,8
452,307986,90,66.6666666666667,100,10,3,7
453,308321,100,100,100,4,1,3
454,308962,84.6153846153846,75,88.8888888888889,13,4,9
455,310231,100,100,100,7,1,6
456,310556,100,100,100,8,3,5
457,311512,60.001,33.33,71.4314285714286,10,3,7
458,311579,44.4444444444444,80,0,9,5,4
459,312502,55.5555555555556,66.6666666666667,33.3333333333333,9,6,3
460,312862,39.998,33.33,50,5,3,2
461,312945,75,50,100,4,2,2
462,313199,100,100,100,5,2,3
463,314251,80.002,NA,80.002,5,NA,5
464,314417,24.99875,0,28.57,8,1,7
465,314925,71.43,66.6666666666667,75.0025,7,3,4
466,315248,60,100,50,5,1,4
467,315671,77.7788888888889,100,75.00125,9,1,8
468,315716,72.7272727272727,100,70,11,1,10
469,315783,66.6658333333333,100,59.999,12,2,10
470,316614,83.3333333333333,100,75,6,2,4
471,316811,50,NA,50,6,NA,6
472,317203,50.0016666666667,50.0025,50,6,4,2
473,318218,88.8888888888889,83.3333333333333,100,9,6,3
474,318804,81.82,83.335,80.002,11,6,5
475,319399,100,100,100,6,3,3
476,319959,74.99875,66.665,100,8,6,2
477,320593,92.3084615384615,100,85.7157142857143,13,6,7
478,320758,72.7281818181818,66.6666666666667,80.002,11,6,5
479,321770,80,60,100,10,5,5
480,323896,91.6675,75.0025,100,12,4,8
481,325984,100,100,100,17,12,5
482,326391,100,100,NA,3,3,NA
483,326640,91.6666666666667,100,80,12,7,5
484,326736,90.9090909090909,83.3333333333333,100,11,6,5
485,327813,75.00125,75.0025,75,8,4,4
486,328772,72.7272727272727,75,66.6666666666667,11,8,3
487,329088,66.6655555555556,66.6666666666667,66.665,9,3,6
488,329702,92.8571428571429,100,88.8888888888889,14,5,9
489,332092,84.6153846153846,100,66.6666666666667,13,7,6
490,332716,94.1182352941177,100,87.50125,17,9,8
491,333390,100,100,100,14,7,7
492,334023,92.3084615384615,100,75.0025,13,9,4
493,334318,92.3084615384615,100,85.7157142857143,13,6,7
494,334677,100,100,100,14,7,7
495,334892,85.7142857142857,100,75,7,3,4
496,334903,90,100,66.6666666666667,10,7,3
497,334982,92.8578571428571,100,85.7157142857143,14,7,7
498,335350,86.6666666666667,100,71.4285714285714,15,8,7
499,336022,100,100,100,12,6,6
500,336600,83.335,100,66.67,12,6,6
501,336777,100,100,100,16,8,8
502,336836,100,100,100,12,6,6
503,337825,100,100,100,8,4,4
504,337987,88.8888888888889,83.3333333333333,100,9,6,3
505,339218,100,100,100,7,3,4
506,339244,80,66.6666666666667,100,5,3,2
507,339675,80,66.6666666666667,100,5,3,2
508,339939,100,100,100,7,3,4
509,340039,100,100,100,9,8,1
510,340331,100,100,100,14,10,4
511,340766,100,100,100,5,4,1
512,341267,100,100,100,6,5,1
513,341604,100,100,100,9,5,4
514,343291,100,100,100,8,5,3
515,344061,88.8888888888889,80,100,9,5,4
516,345633,87.5,80,100,8,5,3
517,346972,83.3333333333333,100,50,6,4,2
518,347877,100,100,100,5,3,2
519,348000,50,0,100,2,1,1
520,348860,85.7157142857143,75.0025,100,7,4,3
521,349162,100,100,100,7,4,3
522,349239,100,100,100,4,1,3
523,349572,88.8888888888889,80,100,9,5,4
524,349825,85.7142857142857,100,66.6666666666667,7,4,3
525,350043,70.003,75.0025,66.67,10,4,6
526,350259,100,100,100,7,3,4
527,350357,88.8888888888889,100,80,9,4,5
528,351004,85.7157142857143,100,75.0025,7,3,4
529,351365,85.7142857142857,100,66.6666666666667,7,4,3
530,351383,80,100,50,5,3,2
531,351525,75.0025,75.0025,75.0025,8,4,4
532,351542,83.335,100,75.0025,6,2,4
533,352677,100,100,100,8,4,4
534,353775,100,100,100,5,4,1
535,353903,100,100,100,8,2,6
536,353928,83.3333333333333,100,66.6666666666667,6,3,3
537,354049,100,100,100,4,3,1
538,354148,100,100,100,4,1,3
539,354966,83.3333333333333,100,80,6,1,5
540,357875,100,100,NA,3,3,NA
541,357888,50,66.6666666666667,0,4,3,1
542,358852,100,100,100,4,1,3
543,359889,100,100,100,3,2,1
544,360469,88.8866666666667,100,85.7114285714286,9,2,7
545,360574,88.8888888888889,50,100,9,2,7
546,360987,100,100,100,10,5,5
547,362305,100,100,100,9,3,6
548,362419,90,80,100,10,5,5
549,362793,72.7272727272727,66.6666666666667,80,11,6,5
550,363406,66.6675,62.50125,75,12,8,4
551,363682,88.89,75.0025,100,9,4,5
552,364049,90,88.8888888888889,100,10,9,1
553,364079,75.00125,80,66.67,8,5,3
554,364088,72.7290909090909,71.4314285714286,75,11,7,4
555,364378,100,100,100,10,8,2
556,364535,84.6161538461538,90,66.67,13,10,3
557,365592,87.50125,100,75.0025,8,4,4
558,365654,71.43,75,66.67,7,4,3
559,365665,77.7777777777778,75,80,9,4,5
560,365707,70,80,60,10,5,5
561,365718,85.7157142857143,100,66.67,7,4,3
562,366728,66.6666666666667,83.3333333333333,33.3333333333333,9,6,3
563,367488,42.8571428571429,50,33.3333333333333,7,4,3
564,368426,100,100,100,8,4,4
565,368556,60.002,75.0025,0,5,4,1
566,369257,50,66.6666666666667,33.3333333333333,6,3,3
567,369391,62.50125,66.6666666666667,60.002,8,3,5
568,369455,83.3333333333333,100,75,6,2,4
569,371561,87.5,100,80,8,3,5
570,372518,100,100,100,4,3,1
571,372899,85.7142857142857,100,66.6666666666667,7,4,3
572,373014,100,100,100,12,7,5
573,374152,60,66.6666666666667,50,5,3,2
574,375722,72.7272727272727,75,71.4285714285714,11,4,7
575,377702,91.6666666666667,83.3333333333333,100,12,6,6
576,379162,100,100,100,6,3,3
577,379832,88.8888888888889,80,100,9,5,4
578,380825,100,100,100,8,5,3
579,381395,100,100,100,9,5,4
580,381623,87.5,50,100,8,2,6
581,381885,80,100,60,10,5,5
582,382088,100,100,100,6,1,5
583,383182,100,100,100,11,4,7
584,383882,90.91,100,80.002,11,6,5
585,384309,77.7788888888889,80,75.0025,9,5,4
586,385085,100,100,100,6,2,4
587,385189,100,100,100,5,3,2
588,385524,71.4285714285714,50,100,7,4,3
589,386379,90,100,50,10,8,2
590,386707,90,100,80,10,5,5
591,386953,76.9230769230769,75,80,13,8,5
592,387426,100,100,100,9,5,4
593,387760,75.00125,100,60.002,8,3,5
594,388087,87.5,100,50,8,6,2
595,388174,80,100,33.3333333333333,10,7,3
596,388634,75,100,62.5,12,4,8
597,389198,81.8190909090909,83.335,80,11,6,5
598,389898,66.6666666666667,50,75,6,2,4
599,389904,90.9090909090909,100,66.6666666666667,11,8,3
600,390183,100,100,100,8,5,3
601,391038,61.5392307692308,50.0025,66.6666666666667,13,4,9
602,391433,49.99875,75,24.9975,8,4,4
603,392602,87.5,100,75,8,4,4
604,392788,88.89,100,75.0025,9,5,4
