"MotifID","Position","Frm","FrmP","FrmN","Total_Coverage","CoverageP","CoverageN"
268,235348,76.7741732283465,80,74.31,254,110,144
269,236967,45.81859030837,55.86,36.21,227,111,116
270,241721,69.3632947976879,58.23,78.72,173,79,94
271,241956,75.5841314553991,71.84,79.09,213,103,110
272,242129,70.7772727272727,75,65.71,154,84,70
273,244655,73.2582887700535,71.15,75.9,187,104,83
274,246272,65.5173891625616,50,75.61,203,80,123
275,246334,75.967296137339,72.38,78.91,233,105,128
276,248024,68.7865317919075,66.99,71.43,173,103,70
277,250048,76.19,79.83,71.43,210,119,91
278,250964,75.617479338843,73.98,77.31,242,123,119
279,253183,65.6116742081448,70.49,59.6,221,122,99
280,253565,75.688623853211,75.18,76.62,218,141,77
281,254143,81.7447619047619,83.59,79.84,252,128,124
282,255230,62.1187878787879,64.21,60.19,198,95,103
283,256082,63.6771367521368,55.05,71.2,234,109,125
284,256522,78.1906382978723,81.52,75,188,92,96
285,256816,60.9271008403361,56.1,66.09,238,123,115
286,257616,56.6,62.18,49.46,212,119,93
287,258316,55.8933187772926,46.73,63.93,229,107,122
288,259700,72.9347368421053,70,75.74,266,130,136
289,260269,68.4466990291262,73.87,62.11,206,111,95
290,260522,75.2992430278885,75.97,74.59,251,129,122
291,261748,69.2341025641026,66.67,71.67,234,114,120
292,263021,74.5754237288136,71.31,78.07,236,122,114
293,265371,66.8250710900474,43.53,82.54,211,85,126
294,266726,76.3494190871369,72.65,79.84,241,117,124
295,266849,74.4390582959641,74.23,74.6,223,97,126
296,269754,82.7941935483871,77.66,88.04,186,94,92
297,269964,65.4010970464135,64.84,66.06,237,128,109
298,270559,63.5937788018433,67.77,58.33,217,121,96
299,271445,65.73,66.94,64.52,248,124,124
300,271993,70.3218699186992,68.85,71.77,246,122,124
301,272287,64.0535294117647,69.23,60.23,153,65,88
302,272362,73.1456944444444,72.38,73.87,216,105,111
303,273564,50.6030120481928,40.28,58.51,166,72,94
304,273675,54.1214117647059,48.94,60.53,170,94,76
305,274143,70.717679558011,72.94,68.75,181,85,96
306,278771,47.5631707317073,73.08,24.42,164,78,86
307,281764,77.1544827586207,81.13,73.81,232,106,126
308,281900,75.4689622641509,72.16,78.26,212,97,115
309,281928,81.1503278688525,80.51,81.75,244,118,126
310,281964,72.4126724137931,66.36,77.87,232,110,122
311,282158,77.6404471544715,81.6,73.55,246,125,121
312,283107,64.0379310344828,77.14,50,203,105,98
313,284022,48.2220304568528,32.94,59.82,197,85,112
314,285989,71.8911891891892,65.15,75.63,185,66,119
315,286661,70.4867400881057,75.79,66.67,227,95,132
316,289554,59.6627731092437,65.57,53.45,238,122,116
317,292476,67.8588095238095,59.65,74.64,252,114,138
318,294608,74.1610526315789,70.45,76.86,209,88,121
319,296110,70.9004918032787,71.97,69.64,244,132,112
320,296729,68.8636263736264,67.39,70.37,273,138,135
321,298044,65.2355238095238,69.91,59.79,210,113,97
322,299300,74.7830434782609,65.83,84.55,230,120,110
323,299447,59.9064150943396,63.64,55.88,212,110,102
324,299466,53.7106986899563,43.55,65.71,229,124,105
325,299907,57.9417757009346,40.95,74.31,214,105,109
326,300878,25.3729353233831,3.96,47,201,101,100
327,301575,70.8110526315789,68,73.39,209,100,109
328,302067,76.8809677419355,75,78.57,186,88,98
329,302211,80.9075,77.39,84.76,220,115,105
330,302419,79.4770305676856,79.2,79.81,229,125,104
331,303936,64.7923474178404,63.87,65.96,213,119,94
332,304057,72.649358974359,68.29,77.48,234,123,111
333,304359,63.8403571428572,59.13,68.81,224,115,109
334,304435,68.9824074074074,75.81,59.78,216,124,92
335,304451,75.2197826086957,74.36,76.11,230,117,113
336,304838,75.1343915343915,72.83,77.32,189,92,97
337,305017,79.4568108108108,78.31,80.39,185,83,102
338,305438,63.69125,49.21,72.38,168,63,105
339,305444,71.1876836158192,75.26,66.25,177,97,80
340,305614,78.1687336244541,77.97,78.38,229,118,111
341,306412,63.3662376237624,66.67,59.79,202,105,97
342,308053,60.4178125,68.87,50,192,106,86
343,308832,59.8768862275449,76.92,39.47,167,91,76
344,309383,70.5598130841122,70.34,70.83,214,118,96
345,310377,59.9989130434783,61.79,57.94,230,123,107
346,311068,54.55,58.1,49.3,176,105,71
347,311676,70.286320754717,69.7,70.8,212,99,113
348,311802,71.12,78.38,64.46,232,111,121
349,312250,68.8778423236514,72.41,65.6,241,116,125
350,312898,69.804,64.75,74.44,255,122,133
351,314005,74.5606140350877,76.6,73.13,228,94,134
352,314645,69.6409821428571,73.83,65.81,224,107,117
353,314780,74.0170866141732,71.19,76.47,254,118,136
354,315315,69.8504044117647,67.88,71.85,272,137,135
355,316258,76.4155021834061,78.81,73.87,229,118,111
356,316420,67.9245754716981,71.03,64.76,212,107,105
357,316504,65.10640625,70.33,60.4,192,91,101
358,317206,62.0951612903226,79.41,41.07,248,136,112
359,319577,80.3286065573771,83.05,77.78,244,118,126
360,322915,74.7765765765766,76,73.2,222,125,97
361,326388,73.74,76.77,70.71,198,99,99
362,333127,33.3336363636364,20.18,46.15,231,114,117
363,333635,78.8669072164949,78.57,79.17,194,98,96
364,334868,57.9208415841584,62.16,52.75,202,111,91
365,335158,53.4098863636364,48.89,58.14,176,90,86
366,335164,57.2854368932039,42.16,72.12,206,102,104
367,335476,69.3036633663366,67.07,70.83,202,82,120
368,335855,74.6742358078603,78.85,71.2,229,104,125
369,335875,70.6432110091743,71.88,69.67,218,96,122
370,336031,80.09,80.53,79.65,226,113,113
371,336100,82.0175877192982,78.15,86.24,228,119,109
372,337010,74.4522907488987,73.27,75.4,227,101,126
373,338511,50.2384688995215,62.62,37.25,209,107,102
374,338595,61.0147457627119,53.93,68.18,177,89,88
375,338741,70.4661139896373,64.77,75.24,193,88,105
376,338861,66.4626829268293,65.06,67.9,164,83,81
377,339415,67.8747058823529,66.35,69.23,221,104,117
378,339680,57.0733658536585,64.52,50.89,205,93,112
379,340864,69.2316346153846,65.12,72.13,208,86,122
380,341315,73.9374468085106,75,72.73,188,100,88
381,341727,76.7310891089109,73.68,79.44,202,95,107
382,342616,71.3546875,65.59,76.77,192,93,99
383,344188,84.1369162995595,82.52,85.48,227,103,124
384,346216,80.4872195121951,85.32,75,205,109,96
385,346603,74.7894957983193,68.1,81.15,238,116,122
386,346669,67.2457641921397,65.32,69.52,229,124,105
387,348178,71.3607981220657,69.75,73.4,213,119,94
388,348217,70.001052631579,71.67,67.14,190,120,70
389,349242,71.5798947368421,78.43,63.64,190,102,88
390,351133,71.5620853080569,72.26,70.27,211,137,74
391,352001,72.7687946428571,64.49,80.34,224,107,117
392,352133,66.66375,65.67,67.92,240,134,106
393,353872,73.5856603773585,71.03,76.19,212,107,105
394,356672,74.3278828828829,87.16,61.95,222,109,113
395,356789,73.1237944664032,73.44,72.8,253,128,125
396,357706,64.9488659793815,69.62,61.74,194,79,115
397,357751,69.7648372093023,67.59,71.96,215,108,107
398,360062,61.9978,61.11,63.04,200,108,92
399,360906,44.4436842105263,38.71,51.28,171,93,78
400,364122,82.978,88.39,78.05,235,112,123
401,364782,74.651198156682,73.83,75.45,217,107,110
402,365474,74.6136787564767,77.88,70,193,113,80
403,366007,73.0256744186047,68.09,76.86,215,94,121
404,366885,66.2640963855422,55,72.64,166,60,106
405,367535,60.501,65.96,55.66,200,94,106
406,367744,72.0481496062992,72.87,71.2,254,129,125
407,368663,64.6287336244541,68.38,60.71,229,117,112
408,369640,75.8015068493151,66.67,88.89,219,129,90
409,369960,75.8793467336683,71.55,81.93,199,116,83
410,371058,75.1266321243523,92.45,54.02,193,106,87
411,371578,81.1608695652174,74.53,88.12,207,106,101
412,371588,72.4174568965517,74.05,70.3,232,131,101
413,372474,52.5772164948454,36.17,68,194,94,100
414,373457,75.6268067226891,73.28,78.5,238,131,107
415,373506,73.077905982906,68.07,78.26,234,119,115
416,374172,74.9996875,67.78,81.37,192,90,102
417,377521,55.6304635761589,34.62,78.08,151,78,73
418,378316,74.7357894736842,65.93,82.83,190,91,99
419,378758,74.3460869565217,80.29,65.59,230,137,93
420,380903,68.7753846153846,58.82,80.39,221,119,102
421,381132,81.7457142857143,75.76,88.33,252,132,120
422,382996,64.1800497512438,67.29,60.64,201,107,94
423,383591,70.1425118483412,69.37,71,211,111,100
424,383606,66.0388679245283,68.89,62.32,159,90,69
425,383927,65.7438888888889,64.41,67.35,216,118,98
426,384479,66.4625609756098,67.01,65.67,164,97,67
427,384864,53.6221014492754,46.27,60.56,138,67,71
428,385360,74.6215736040609,68.37,80.81,197,98,99
429,385486,58.8237967914438,66.97,47.44,187,109,78
430,385545,71.87484375,69.7,74.19,192,99,93
431,385555,73.1501388888889,74.77,71.56,216,107,109
432,388988,58.26,43.48,73.04,230,115,115
433,389557,66.4857142857143,66.67,66.28,182,96,86
434,390527,47.8789696969697,43.9,51.81,165,82,83
435,390595,75.51,73.81,77.31,245,126,119
436,390622,71.8054185022026,64.42,78.05,227,104,123
437,392993,67.3227227722772,73.33,60.82,202,105,97
438,393054,82.1059633027523,78.7,85.45,218,108,110
439,396618,76.9908849557522,71.57,81.45,226,102,124
440,396680,79.8184403669725,74.11,85.85,218,112,106
441,396711,75.4788122605364,73.95,76.76,261,119,142
442,399742,59.7993467336683,34.38,71.85,199,64,135
443,399749,54.5465550239234,51.85,57.43,209,108,101
444,399822,59.9145454545455,55.26,64.06,242,114,128
445,399833,55.0661674008811,59.26,51.26,227,108,119
446,400091,75.2335514018691,75.49,75,214,102,112
447,400334,65.8003896103896,64.81,66.67,231,108,123
448,400521,70.9011475409836,72.17,69.77,244,115,129
449,401057,63.7316580310881,70.97,57,193,93,100
450,403536,65.3861538461538,79.31,47.83,208,116,92
451,403710,72.8216923076923,79.63,64.37,195,108,87
452,404085,67.8068780487805,68.27,67.33,205,104,101
453,404433,84.4575647668394,81.58,88.61,193,114,79
454,404541,84.3237837837838,87.88,80.23,185,99,86
455,404841,68.0976687116564,65.22,70.21,163,69,94
456,405001,68.133021978022,64,71.03,182,75,107
457,405971,72.6853658536585,78.1,67,205,105,100
458,406741,83.50285,91.57,77.78,200,83,117
459,407607,71.7286910994764,62.32,77.05,191,69,122
460,410198,63.3654455445545,67.62,58.76,202,105,97
461,410966,70.9293023255814,78.82,63.22,172,85,87
462,412941,32.6919230769231,45.33,20.99,156,75,81
463,413269,61.3862376237624,63.64,59.22,202,99,103
464,413377,78.1596551724138,83.33,74.51,174,72,102
465,416443,69.9571830985915,62.75,76.58,213,102,111
466,416776,62.1907960199005,61.95,62.5,201,113,88
467,416950,68.8713679245283,66.67,70.8,212,99,113
468,416981,57.7089552238806,58.65,56.7,201,104,97
469,417582,67.4161235955056,71.56,60.87,178,109,69
470,418755,68.8141935483871,54.44,82.29,186,90,96
471,421428,82.2649261083744,77.32,86.79,203,97,106
472,422441,65.8514634146341,77.27,52.63,164,88,76
473,424119,77.2255445544554,81.05,73.83,202,95,107
474,424183,79.9028229665072,77.57,82.35,209,107,102
475,425639,81.4445360824742,87.13,75.27,194,101,93
476,426370,69.7475384615385,58.43,79.25,195,89,106
477,426480,89.9428491620112,83.33,95.79,179,84,95
478,427195,69.2837254901961,74.73,61.29,153,91,62
479,427403,59.9976666666667,68.42,45.45,150,95,55
480,429152,72.7748888888889,64.63,79.59,180,82,98
481,429474,74.0712698412699,70.11,77.45,189,87,102
482,429780,58.9288095238095,35.21,76.29,168,71,97
483,433761,74.1074107142857,76.27,71.7,112,59,53
484,435741,12.065,13.79,10.34,116,58,58
485,436317,29.998125,44.44,11.43,80,45,35
486,436499,60.61,55.56,66.67,99,54,45
487,436529,28.0372897196262,28,28.07,107,50,57
488,436939,50.5278947368421,34.29,60,95,35,60
489,437365,60.3571171171171,67.39,55.38,111,46,65
490,438701,55.3436477987421,57.5,53.16,159,80,79
491,443443,76.4371727748691,76.85,75.9,191,108,83
492,444477,67.9597087378641,63.04,71.93,206,92,114
493,445169,70.5583248730965,71.43,69.81,197,91,106
494,445292,51.554,50.91,52.17,225,110,115
495,445350,67.1392957746479,74.75,60.53,213,99,114
496,445379,70.2663783783784,75.82,64.89,185,91,94
497,445462,65.6084615384615,74.31,57.14,221,109,112
498,445473,46.2833714285714,53.93,38.37,175,89,86
499,445773,69.9002551020408,80.2,58.95,196,101,95
500,446075,75.4495209580838,81.61,68.75,167,87,80
501,446080,57.9294482758621,51.61,62.65,145,62,83
502,447798,60.3166666666667,74.75,44.44,189,99,90
503,447830,73.5740932642487,80.2,66.3,193,101,92
504,449284,71.2125252525252,75.96,65.96,198,104,94
505,451886,75.2419417475728,80,69.79,206,110,96
506,451908,71.0264953271028,75.63,65.26,214,119,95
507,453463,76.6382242990654,79.51,72.83,214,122,92
508,453482,69.2305769230769,75.44,61.7,208,114,94
509,453814,65.6590361445783,72.16,56.52,166,97,69
510,454720,52.0854166666667,54.29,50,144,70,74
511,454964,67.659552238806,71.17,63.33,201,111,90
512,455051,65.3176878612717,60.32,68.18,173,63,110
513,455057,63.8729842931937,64.76,62.79,191,105,86
514,455273,66.8313658536585,68.27,65.35,205,104,101
515,455378,65.8027461139896,70.41,61.05,193,98,95
516,455860,75.9745810055866,86.79,60.27,179,106,73
517,458563,17.2750909090909,18.92,15.6,220,111,109
518,460501,67.0103092783505,62.24,71.88,194,98,96
519,461351,66.1556923076923,53.57,75.68,195,84,111
520,461701,81.1405714285714,67.9,92.55,175,81,94
521,461814,22.7407058823529,26.98,18.6,255,126,129
522,462140,74.8935064935065,75,74.8,231,108,123
523,462365,60.7843137254902,62.5,59,204,104,100
524,462737,76.1060176991151,80.7,71.43,226,114,112
525,464168,63.8317553191489,75.26,51.65,188,97,91
526,464974,67.7639344262295,75.68,55.56,183,111,72
