"MotifID","Position","Frm","FrmP","FrmN","Total_Coverage","CoverageP","CoverageN"
196,177303,70.405149934811,71.3464619883041,69.6476705882353,767,342,425
197,177577,62.0972861356932,64.9344444444445,60.0021538461538,678,288,390
198,177981,66.9831595576619,74.9369509043928,54.4704878048781,633,387,246
199,178440,76.3281487101669,83.3355555555556,69.5508358208955,659,324,335
200,178800,68.2590953947368,71.7003773584906,64.4855517241379,608,318,290
201,180398,71.7612292358804,74.3698101265823,68.879020979021,602,316,286
202,180973,19.3914242424242,21.3819811320755,17.5405555555556,660,318,342
203,181127,10.1316005873715,10.0931498470948,10.1671186440678,681,327,354
204,181197,4.15406876790831,4.73177514792899,3.61166666666667,698,338,360
205,181215,4.76213564213564,6.01948424068768,3.48651162790698,693,349,344
206,181231,8.41750369276219,7.33064516129032,9.52053571428571,677,341,336
207,183156,73.3323401360544,73.1771875,73.5020797720798,735,384,351
208,183844,68.2338073394495,62.5334625322997,72.7823298969072,872,387,485
209,183949,66.4551702395965,70.8681102362205,62.3742718446602,793,381,412
210,185417,69.3759275521405,69.2325641025641,69.5035269709544,911,429,482
211,187002,69.6158076923077,68.8347154471545,70.3170802919708,780,369,411
212,187059,74.4103058103975,73.1674279379157,75.4679245283019,981,451,530
213,187806,68.4205137844611,77.1510810810811,59.3326854219949,798,407,391
214,189314,61.5755272727273,68.00312,56.2192,825,375,450
215,190221,60.3629384965831,66.4624899598394,52.3693157894737,878,498,380
216,190401,69.3272527472527,63.9471486761711,74.5069215686274,1001,491,510
217,191667,73.4100568181818,73.8796101364522,72.7537057220708,880,513,367
218,192544,73.1710710498409,67.200728929385,78.3714285714286,943,439,504
219,192602,77.6762264150943,79.6977664974619,76.2539285714286,954,394,560
220,194752,57.0994474539545,48.56022172949,65.25875,923,451,472
221,195294,54.764440333025,34.3115481171548,70.9775124378109,1081,478,603
222,195949,78.8297771587744,69.0718556701031,90.3027272727273,1077,582,495
223,197112,70.8569945355191,69.1453903345725,72.5013571428571,1098,538,560
224,197131,76.2898087954111,76.2182456140351,76.3586866791745,1046,513,533
225,197833,76.0954418604651,74.0831334622824,77.9598924731183,1075,517,558
226,198577,47.4806654676259,15.5687719298246,69.6633231707317,1112,456,656
227,199624,67.801091234347,65.4858955223881,69.9332989690722,1118,536,582
228,199945,65.6969670542636,56.0179460580913,74.1793090909091,1032,482,550
229,200141,64.6835728952772,60.4141443298969,68.9180777096115,974,485,489
230,200729,60.3996017699115,33.6014285714286,79.6576045627377,904,378,526
231,201706,69.934738771769,70.9275481611209,68.8445576923077,1091,571,520
232,202070,62.8212652608213,65.4256107660456,59.8119377990431,901,483,418
233,203410,74.5164013547841,76.9672577696527,72.4018611987382,1181,547,634
234,203618,64.7636865942029,58.4128239845261,70.357206132879,1104,517,587
235,204690,65.7389210233593,68.6608041237113,62.3159420289855,899,485,414
236,207465,72.0147574626866,69.9010666666667,74.043436928702,1072,525,547
237,208033,56.8806257110353,41.7674390243902,65.87722323049,879,328,551
238,211477,58.8079074889868,54.7395256916996,63.9288059701492,908,506,402
239,212286,67.4348245614035,61.9248140043764,72.9690549450549,912,457,455
240,213465,65.763172690763,59.235045045045,71.0140579710145,996,444,552
241,213937,64.0225139664804,65.9001781170483,62.5525498007968,895,393,502
242,214068,72.762472361809,74.0162663755458,71.6931284916201,995,458,537
243,214376,66.9053830439224,58.6212413793103,73.5296507352941,979,435,544
244,215099,60.9951867219917,65.714025974026,55.6201775147929,723,385,338
245,215890,69.9893866374589,67.3657575757576,72.3148760330579,913,429,484
246,215919,69.2178053624628,72.2604086021505,66.6074538745387,1007,465,542
247,217011,69.467441643324,68.8484126984127,70.0176895943563,1071,504,567
248,217161,79.3851282051282,74.6982931726908,84.2783018867924,975,498,477
249,218632,55.5681004366812,61.9670469798658,49.4693176972281,916,447,469
250,221122,65.6328265524625,66.7976717557252,64.1440975609756,934,524,410
251,221873,68.1367272727273,70.4610642201835,65.6032,1045,545,500
252,223134,59.5100350058343,71.8515551181102,41.5458739255014,857,508,349
253,225340,71.9383640303359,75.7745548654244,67.7272727272727,923,483,440
254,225347,71.4920257234727,79.4085544554455,62.151261682243,933,505,428
255,225434,77.378043715847,80.8432,73.63725,915,475,440
256,225518,72.7931281032771,73.8268302658487,71.8172972972973,1007,489,518
257,226645,65.6250969827586,60.5324390243902,70.4401677148847,928,451,477
258,228557,77.8500208986416,80.8590990990991,75.2456725146199,957,444,513
259,230929,65.0813805104408,67.484008908686,62.4693220338983,862,449,413
260,231079,70.3053755868545,74.6496806387226,64.1045299145299,852,501,351
261,231649,77.2830290456431,76.5086070686071,78.0542443064182,964,481,483
262,232407,68.6898307475317,61.2726031746032,74.619847715736,709,315,394
263,232493,62.2570509708738,52.4480434782609,70.1730921052632,824,368,456
264,233116,67.406708994709,65.5837878787879,69.1503726708075,945,462,483
265,233694,61.6311990407674,62.2384848484848,60.9879259259259,834,429,405
266,233879,54.3732505910166,49.0400721153846,59.5327906976744,846,416,430
267,234080,67.2786567164179,58.3751477832512,75.0524731182796,871,406,465
268,235348,70.667986447241,68.4981868131868,73.1006570841889,1033,546,487
269,236967,59.407619047619,67.5282150537634,49.33808,840,465,375
270,241721,69.0838422391857,58.4753389830508,77.7769212962963,786,354,432
271,241956,72.6468389057751,69.9226829268293,75.3544848484848,987,492,495
272,242129,71.1785590062112,75.2138478260869,65.7981739130435,805,460,345
273,244655,72.1017097862767,71.6824158415842,72.653125,889,505,384
274,246272,62.7901212121212,50.1487387387387,71.3461788617886,825,333,492
275,246334,69.7732705649157,69.07,70.3914152700186,1009,472,537
276,248024,71.213608815427,71.5958891454965,70.6486689419795,726,433,293
277,250048,71.396704805492,73.28,69.1129113924051,874,479,395
278,250964,72.0154382259768,69.6208860759494,74.4150528541226,947,474,473
279,253183,63.5360110497238,68.6836951983298,57.7478873239437,905,479,426
280,253565,72.5470672546858,70.1932307692308,75.7098449612403,907,520,387
281,254143,74.3718111753372,73.4913855421687,75.1837592592592,1038,498,540
282,255230,60.6209845132743,59.4310526315789,61.8321651785714,904,456,448
283,256082,62.3883550651956,52.4132894736842,70.7961737523105,997,456,541
284,256522,75.9830131004367,75.8154418604651,76.1312757201646,916,430,486
285,256816,61.5518560606061,54.0664839319471,69.0656356736243,1056,529,527
286,257616,51.8985373781149,56.7260233918129,45.8582926829268,923,513,410
287,258316,56.5020731707317,45.1882326621924,65.919739292365,984,447,537
288,259700,73.5762762762763,73.5795731707317,73.5730769230769,999,492,507
289,260269,66.2653181272509,70.0668707482993,61.9885714285714,833,441,392
290,260522,75.577256281407,75.6921343873518,75.4583844580777,995,506,489
291,261748,68.9105021367521,64.665727482679,72.5645526838966,936,433,503
292,263021,73.3848992576882,67.9552941176471,79.3333333333333,943,493,450
293,265371,59.5733475935829,39.5660704607046,72.616961130742,935,369,566
294,266726,70.2917001828153,68.0343177570093,72.4521645796064,1094,535,559
295,266849,67.7027883650953,65.3396721311475,69.473052631579,997,427,570
296,269754,80.4534326579261,78.239315403423,82.5594186046512,839,409,430
297,269964,68.5567019230769,71.525834797891,64.9697876857749,1040,569,471
298,270559,61.5297555791711,65.9153370786517,55.7757002457002,941,534,407
299,271445,64.7431537708129,65.58,63.8745708582834,1021,520,501
300,271993,69.4622634146342,66.9197731568998,72.1739112903226,1025,529,496
301,272287,58.0044049247606,64.1634104046243,52.4692987012987,731,346,385
302,272362,67.147944214876,67.844,66.3728602620087,968,510,458
303,273564,50.2460297766749,38.8691830985915,59.2011973392461,806,355,451
304,273675,54.3140947752126,47.6956912442396,61.6981233933162,823,434,389
305,274143,66.8449034334764,69.2795860566449,64.4822832980973,932,459,473
306,278771,46.3695810055866,65.8547317073171,20.2620261437909,716,410,306
307,281764,72.9198580121704,72.7090039840637,73.1385537190083,986,502,484
308,281900,69.7829130434783,62.8131512605042,77.255,920,476,444
309,281928,73.492966507177,68.1837272727273,79.3921212121212,1045,550,495
310,281964,70.8795656465943,61.0903007518797,81.7067775467776,1013,532,481
311,282158,73.0260404624277,73.9138956521739,71.9234125269978,1038,575,463
312,283107,63.2920806100218,71.1260784313725,50.981512605042,918,561,357
313,284022,48.2213493723849,35.5554444444444,59.4854940711462,956,450,506
314,285989,68.5829828850856,57.6815942028986,76.5343128964059,818,345,473
315,286661,66.9390041067762,67.77,66.2164683301344,974,453,521
316,289554,60.4943880597015,66.6046181172291,52.7114479638009,1005,563,442
317,292476,66.9099063475546,60.2990233545647,73.2644489795918,961,471,490
318,294608,71.7576,63.7652173913043,77.502125,825,345,480
319,296110,67.5655197505198,66.662962962963,68.5967260579065,962,513,449
320,296729,74.4263549618321,72.4243933823529,76.5872023809524,1048,544,504
321,298044,64.3472608695652,71.7932905982906,56.6376548672566,920,468,452
322,299300,74.9453626373626,68.0806696428571,81.6020346320346,910,448,462
323,299447,63.194201585504,68.2743544857768,57.7443661971831,883,457,426
324,299466,59.9125969827586,55.2336080178174,64.2985386221294,928,449,479
325,299907,61.0502842105263,46.1515136476427,72.0268921389397,950,403,547
326,300878,34.2001241534989,12.5010204081633,51.4188461538462,886,392,494
327,301575,74.2727771797632,72.0981975308642,75.9535114503817,929,405,524
328,302067,75.8040286054827,73.7649350649351,77.5332158590308,839,385,454
329,302211,78.1733368310598,74.4124307036247,81.8176859504132,953,469,484
330,302419,75.1066452991453,75.1589079229122,75.05460554371,936,467,469
331,303936,65.3385235602094,64.0928634361234,66.4673253493014,955,454,501
332,304057,73.627718960539,72.8526946107784,74.3494423791822,1039,501,538
333,304359,66.4592307692308,66.4580124223602,66.4604268292683,975,483,492
334,304435,65.7229664570231,74.0394332723949,54.5457985257985,954,547,407
335,304451,71.0872981056829,74.3109486166008,67.8052716297787,1003,506,497
336,304838,72.1538669673055,72.0933255813954,72.2108315098468,887,430,457
337,305017,76.0569487750557,76.4115233415233,75.7630346232179,898,407,491
338,305438,61.3087450980392,46.2347260273973,70.6144820295983,765,292,473
339,305444,70.5593012600229,71.5118237704918,69.3519480519481,873,488,385
340,305614,76.1257303370787,73.7264233576642,78.6542307692308,1068,548,520
341,306412,62.6464113326338,62.0986723768737,63.1727366255144,953,467,486
342,308053,64.967947845805,69.1090495049505,59.4208488063661,882,505,377
343,308832,65.2861548731642,82.6516144578313,43.7093113772455,749,415,334
344,309383,74.754731610338,72.1315254237288,77.6872,1006,531,475
345,310377,63.0007913669065,67.2128961748634,57.5469103773585,973,549,424
346,311068,49.6836248415716,51.4353642384106,47.3219047619048,789,453,336
347,311676,74.97064,75.8924105011933,74.1236622807018,875,419,456
348,311802,67.7487012987013,73.6064377682404,61.7886462882096,924,466,458
349,312250,70.6209653725079,75.1597239915074,66.1857883817427,953,471,482
350,312898,72.9029959100204,65.7462401574803,80.6383829787234,978,508,470
351,314005,76.5589988221437,77.4600518134715,75.8077969762419,849,386,463
352,314645,69.2412405063291,75.2294495412844,61.8659322033898,790,436,354
353,314780,73.1450561797753,74.7830434782609,71.3927906976744,890,460,430
354,315315,71.7640226628895,71.655294117647,71.8865060240964,1059,561,498
355,316258,69.2308575031526,71.1298122065728,67.026621253406,793,426,367
356,316420,69.7675453446191,74.1460317460318,64.7651813471503,827,441,386
357,316504,62.6697035040431,67.5608310991957,57.7255555555556,742,373,369
358,317206,60.7388011988012,72.0218134715026,45.2580805687204,1001,579,422
359,319577,76.3267303609342,79.3093711967546,73.0518040089087,942,493,449
360,322915,70.4946995708154,72.2231034482759,68.2941463414634,932,522,410
361,326388,64.8610228640193,66.2571882640587,63.5078672985782,831,409,422
362,333127,35.8178531701891,27.3928695652174,44.645854214123,899,460,439
363,333635,75.1592611464968,77.1088674698795,72.9725405405405,785,415,370
364,334868,63.8883080808081,67.6086086956522,58.7336746987952,792,460,332
365,335158,55.3634039735099,49.1323699421965,60.6346454767726,755,346,409
366,335164,59.1511212814645,46.3207843137255,70.3845493562232,874,408,466
367,335476,68.0295192307692,61.8814364640884,72.7648510638298,832,362,470
368,335855,71.2534184239734,76.1467177242888,66.2168468468468,901,457,444
369,335875,69.5936259541985,69.949335106383,69.2674146341463,786,376,410
370,336031,75.8142329227324,74.950042462845,76.7787677725118,893,471,422
371,336100,77.8130928961749,72.6894302554027,84.2366009852217,915,509,406
372,337010,72.7487274655355,72.6900220264317,72.8032310838446,943,454,489
373,338511,59.6676907001045,70.9870072992701,44.501466992665,957,548,409
374,338595,65.2702621231979,58.9301530612245,71.9692452830189,763,392,371
375,338741,74.3908609271523,72.1686425339366,76.5077155172414,906,442,464
376,338861,70.7493412384717,69.8008168316832,71.8287887323944,759,404,355
377,339415,72.5823548387097,70.6155602536998,74.6180087527352,930,473,457
378,339680,61.987950310559,64.3048410757946,59.595,805,409,396
379,340864,67.4457962529274,67.6622388059701,67.253296460177,854,402,452
380,341315,69.7428181818182,70.7794520547945,68.3752108433735,770,438,332
381,341727,75.7425,75.98207852194,75.4658666666667,808,433,375
382,342616,68.3619878787879,64.300177383592,73.2600534759358,825,451,374
383,344188,84.6546814044213,85.3737765957447,83.9666921119593,769,376,393
384,346216,76.6306676342525,89.0728571428571,63.2515662650602,689,357,332
385,346603,73.5682825822168,68.2769975786925,78.9244117647059,821,413,408
386,346669,65.5257667934094,64.5580586907449,66.7647687861272,789,443,346
387,348178,66.885926412615,67.6767676767677,66.0279178082192,761,396,365
388,348217,65.2926031294452,70.3618556701031,59.0485714285714,703,388,315
389,349242,68.7421380243572,75.9704392764858,60.7951136363636,739,387,352
390,351133,66.350420624152,70.5911982570806,59.3485611510791,737,459,278
391,352001,69.2392769607843,60.547397260274,76.2737250554324,816,365,451
392,352133,67.9436483253589,67.0409192825112,68.976,836,446,390
393,353872,70.6783505154639,67.512534562212,73.8081093394077,873,434,439
394,356672,74.8135411471322,88.7281862745098,60.4044670050761,802,408,394
395,356789,71.7602653927813,76.1671690427699,66.9625055432372,942,491,451
396,357706,60.9919571045576,71.2840202702703,54.2220666666667,746,296,450
397,357751,69.1262227602905,76.1312649164678,61.9146437346437,826,419,407
398,360062,63.7019001218027,69.612947845805,56.8419736842105,821,441,380
399,360906,47.3187757909216,46.6500515463918,48.0841592920354,727,388,339
400,364122,78.6804065934066,85.81,72.0934460887949,910,437,473
401,364782,70.9843088418431,71.9211330049261,70.0262468513854,803,406,397
402,365474,72.1709102730819,78.4433333333333,63.3226645768025,769,450,319
