"MotifID","Position","Frm","FrmP","FrmN","Total_Coverage","CoverageP","CoverageN"
37,32229,75.8849517684887,75.66,76.1,311,152,159
38,32904,69.65,69.94,69.36,346,173,173
39,33599,75.6630418250951,71.05,81.98,263,152,111
40,33824,69.0495918367347,66.89,71.33,294,151,143
41,34446,73.1965979381443,79.59,66.67,291,147,144
42,34738,70.1017607973422,71.17,68.84,301,163,138
43,34768,75.7446511627907,80.5,70.42,301,159,142
44,35584,60.8234328358209,66.67,52.68,268,156,112
45,36834,70.206017699115,72.58,67.32,339,186,153
46,37392,60.0725581395349,71.6,40.62,258,162,96
47,37465,68.2087283236994,75.27,60,346,186,160
48,37990,69.565615942029,66.91,72.26,276,139,137
49,39065,64.705,60.5,68.91,238,119,119
50,40070,65.9708333333333,51.45,79.33,288,138,150
51,42340,67.18728125,69.28,65.27,320,153,167
52,44444,66.1183265306123,75.19,56.03,245,129,116
53,45003,79.685546875,70.37,95.74,256,162,94
54,45762,28.7914785992218,40.71,14.53,257,140,117
55,46357,76.3493581081081,75.59,76.92,296,127,169
56,46669,69.1417210682493,74.73,62.58,337,182,155
57,48309,75.7058098591549,76.69,74.38,284,163,121
58,48995,70.790074906367,67.65,74.05,267,136,131
59,49018,63.8971841155235,68.45,56.88,277,168,109
60,49098,67.0952258064516,66.91,67.24,310,136,174
61,52192,62.43,65.54,59.32,354,177,177
62,52303,57.5237123745819,63.7,51.63,299,146,153
63,52591,69.758622754491,78.12,62.07,334,160,174
64,52664,68.7314776632302,72.26,64.71,291,155,136
65,53847,59.5747163120567,58.4,60.51,282,125,157
66,53986,66.5665653495441,71.6,61.25,329,169,160
67,55873,70.8565714285714,65.91,75.86,350,176,174
68,58598,69.6001988636364,65.14,74.01,352,175,177
69,58626,64.67,55.42,72.97,351,166,185
70,63477,46.3881368821293,38.81,54.26,263,134,129
71,65879,75.9757957957958,81.68,67.18,333,202,131
72,67774,79.1780757097792,72.41,91.23,317,203,114
73,67898,75.505446685879,76.85,73.61,347,203,144
74,68025,54.1077611940298,31.82,75.74,268,132,136
75,71356,66.6690476190476,55.64,75.78,294,133,161
76,71709,78.5484158415842,77.71,79.45,303,157,146
77,73605,77.5279775280899,81.77,68.6,267,181,86
78,73988,79.0046064139942,85.29,69.78,343,204,139
79,74000,73.4018181818182,77.78,67.46,297,171,126
80,74434,85.0008823529412,88.11,81.29,340,185,155
81,75933,78.926220735786,84.56,73.33,299,149,150
82,76207,65.2426829268293,64.2,66.45,328,176,152
83,76316,67.7641194029851,70.72,64.29,335,181,154
84,77539,74.1330914826498,75.61,72.55,317,164,153
85,78651,58.3052117263844,49.7,68.57,307,167,140
86,81886,59.374375,53.17,64.2,288,126,162
87,84927,64.567417218543,63.58,65.71,302,162,140
88,85021,51.6216883116883,53.46,49.66,308,159,149
89,85101,66.1720955882353,60.26,73.55,272,151,121
90,85149,50.9612260536398,44.52,60.38,261,155,106
91,85648,63.3790845070423,56.69,68.79,284,127,157
92,86016,68.5483976261128,71.58,64.63,337,190,147
93,87120,64.2858035714286,64.33,64.24,336,171,165
94,87507,71.2675746268657,81.29,57.52,268,155,113
95,88350,83.5247126436781,81.88,85.37,261,138,123
96,88919,57.5073626373626,58.21,56.83,273,134,139
97,89045,64.4625087108014,77.7,52.03,287,139,148
98,90836,74.2410606060606,66.43,83.06,264,140,124
99,91434,56.3167576791809,41.1,71.43,293,146,147
100,94707,75.3204166666667,72.83,78.42,312,173,139
101,95284,64.8440955631399,67.03,61.26,293,182,111
102,95558,56.0004727272727,70.39,29.17,275,179,96
103,95731,65.8312852664577,70.86,59.72,319,175,144
104,95849,66.6678616352201,64.16,69.66,318,173,145
105,97868,65.7407569721116,73.46,51.69,251,162,89
106,98756,70.2451533742331,68.86,71.7,326,167,159
107,99093,76.8385294117647,77.04,76.64,272,135,137
108,101160,71.8357594936709,74.1,69.33,316,166,150
109,102700,67.8781818181818,78.16,56.41,330,174,156
110,104202,76.8381617647059,79.86,73.68,272,139,133
111,104209,75.5092517006803,71.92,79.05,294,146,148
112,104993,68.6952583586626,61.38,74.46,329,145,184
113,105300,60.4130205278592,62.35,58.66,341,162,179
114,105372,82.6364308681672,85.43,80,311,151,160
115,105951,71.3856342182891,75.43,67.07,339,175,164
116,106239,57.462,72.49,34.92,315,189,126
117,113029,74.3996587030717,73.38,75.32,293,139,154
118,115678,73.957845659164,79.49,68.39,311,156,155
119,115994,76.2898625429553,72.85,80,291,151,140
120,117159,70.6237685459941,73.17,68.21,337,164,173
121,117788,67.2010289389067,66,68.32,311,150,161
122,118460,63.5817592592593,68.16,57.93,324,179,145
123,119642,66.9550877192982,62.9,71.79,342,186,156
124,122554,77.4012074303406,74.29,81.08,323,175,148
125,123645,68.965632183908,72.83,64.63,348,184,164
126,128003,70.2620588235294,71.52,68.79,306,165,141
127,128398,70.425487804878,70.52,70.32,328,173,155
128,129035,69.3887755102041,77.03,57.73,245,148,97
129,129898,56.2056569343066,47.37,64.54,274,133,141
130,130128,71.6762798634812,72.19,71.13,293,151,142
131,130269,74.7074319066148,78.23,70,257,147,110
132,130331,67.7961016949153,68.87,66.67,295,151,144
133,130610,66.7725657894737,62.89,71.03,304,159,145
134,131450,79.3655238095238,79.88,78.77,315,169,146
135,131469,77.1988599348534,77.19,77.21,307,171,136
136,131731,74.7947091412742,78.69,70.79,361,183,178
137,131739,70.3616286644951,71.26,69.29,307,167,140
138,135295,72.1039762611276,69.66,74.84,337,178,159
139,135433,67.2878989361702,58.19,75.38,376,177,199
140,136821,79.2329376854599,79.38,79.1,337,160,177
141,141622,73.1942168674699,72.5,73.84,332,160,172
142,145337,70.2481595092025,69.19,71.43,326,172,154
143,147992,79.0061921708185,79.58,78.42,281,142,139
144,148135,68.8196415770609,61.38,76.87,279,145,134
145,148744,59.1229245283019,59.89,58.16,318,177,141
146,149070,71.4707065217391,75.59,65.81,368,213,155
147,149103,67.139178470255,73.43,58.22,353,207,146
148,149653,68.3491596638655,65.03,71.84,357,183,174
149,150066,68.2742900302115,60.99,73.68,331,141,190
150,150153,72.2686725663717,67.92,76.11,339,159,180
151,151057,66.6652525252525,77.14,51.64,297,175,122
152,152742,72.9452887537994,71.02,75.16,329,176,153
153,153649,69.3947878787879,74.3,63.58,330,179,151
154,153784,76.1292903225806,74.68,77.56,310,154,156
155,154350,77.3172164948454,82.14,70.73,291,168,123
156,155540,76.9,82,71.9,303,150,153
157,155779,69.2060365853659,71.84,66.23,328,174,154
158,155806,74.5515568862275,76.33,72.73,334,169,165
159,156912,71.4306530612245,72.87,69.83,245,129,116
160,157343,73.7595035460993,76.63,68.37,282,184,98
161,157780,73.4778136200717,72.67,74.58,279,161,118
162,157830,78.7757877813505,83.05,73.13,311,177,134
163,160303,74.8516766467066,70.44,78.86,334,159,175
164,160331,68.9801650165016,66.88,71.33,303,160,143
165,160425,60.7338957055215,70.62,48.99,326,177,149
166,160716,75.3708797653959,81.01,69.14,341,179,162
167,161411,74.0309850746269,76.72,70.55,335,189,146
168,162665,58.6126888217523,77.23,29.46,331,202,129
169,163280,67.9429411764706,71.81,63.16,340,188,152
170,163371,70.0368292682927,71.43,68.07,287,168,119
171,164053,77.8778761061947,77.4,78.4,339,177,162
172,164979,70.4253658536585,73.71,65.67,328,194,134
173,165412,47.9651162790698,55.11,40.48,344,176,168
174,166576,69.1766666666667,66.67,71.63,279,138,141
175,166587,68.5072077922078,67.84,69.34,308,171,137
176,166702,63.2810491803279,65.84,60.42,305,161,144
177,166866,72.22,74.44,70,360,180,180
178,167319,74.6215709969788,78.16,70.7,331,174,157
179,168156,73.7362025316456,77.44,69.74,316,164,152
180,168726,71.1106666666667,78.47,62.7,270,144,126
181,169421,56.3764609053498,51.2,61.86,243,125,118
182,169856,70.775,68.31,73.24,284,142,142
183,170460,70.7355627009646,75.62,65.56,311,160,151
184,170690,57.1426829268293,60.96,53.19,287,146,141
185,171383,57.9559591836735,71.17,47.01,245,111,134
186,172844,59.4572972972973,73.04,48.61,259,115,144
187,173223,68.8463846153846,57.48,79.7,260,127,133
188,173403,68.8797510373444,65.22,72.22,241,115,126
189,173687,72.8252173913043,66.67,77.56,276,120,156
190,173856,74.0985971223022,71.11,76.92,278,135,143
191,174218,68.0184210526316,59.05,74.65,247,105,142
192,174269,63.2630612244898,60.87,65.38,196,92,104
193,174465,62.0566007905138,48.72,73.53,253,117,136
194,175137,56.80168,48.25,63.97,250,114,136
195,175560,70.85466367713,74.13,65,223,143,80
196,177303,71.0422171945701,74.11,67.89,221,112,109
197,177577,61.8291397849462,65.88,58.42,186,85,101
198,177981,62.356797752809,70.43,47.62,178,115,63
199,178440,73.7960427807487,82.22,65.98,187,90,97
200,178800,67.0596470588235,67.39,66.67,170,92,78
201,180398,72.4351282051282,74.7,69.86,156,83,73
202,180973,27.32,30.23,24.74,183,86,97
203,181127,7.17707692307692,6.45,7.84,195,93,102
204,181197,3.55593908629442,2.2,4.72,197,91,106
205,181215,4.23349206349206,5.75,2.94,189,87,102
206,181231,8.41894736842105,9.09,7.84,190,88,102
207,183156,72.0237823834197,72.73,71.28,193,99,94
208,183844,68.8256275303644,66.39,71.09,247,119,128
209,183949,66.6686111111111,73.47,61.02,216,98,118
210,185417,71.4267181467181,69.53,73.28,259,128,131
211,187002,74.5008764940239,72.22,76.8,251,126,125
212,187059,77.855,74.5,81.21,298,149,149
213,187806,69.5108130081301,74.4,64.46,246,125,121
214,189314,63.1552226720648,69.72,57.97,247,109,138
215,190221,63.0787692307692,71.13,53.39,260,142,118
216,190401,73.0249671052631,70.21,75.46,304,141,163
217,191667,81.7216845878136,82.25,80.91,279,169,110
218,192544,75.7458803986711,69.86,81.29,301,146,155
219,192602,82.4502649006622,87.69,78.49,302,130,172
220,194752,62.2640754716981,59.85,64.66,265,132,133
221,195294,56.7591891891892,37.41,73.89,296,139,157
222,195949,83.334,74.55,94.07,300,165,135
223,197112,76.2545819397993,75.82,76.71,299,153,146
224,197131,79.3648571428571,79.87,78.85,315,159,156
225,197833,82.5823870967742,79.87,85.26,310,154,156
226,198577,49.9966242038217,16.15,73.91,314,130,184
227,199624,76.1758823529412,76.25,76.11,340,160,180
228,199945,73.2324,65.07,79.89,325,146,179
229,200141,74.2659283387622,74,74.52,307,150,157
230,200729,65.092,39.82,82.72,275,113,162
231,201706,75.4604294478528,79.67,70.14,326,182,144
232,202070,71.8078195488722,77.22,63.89,266,158,108
233,203410,79.3579356568365,83.87,74.87,373,186,187
234,203618,71.1320833333333,69.33,72.83,336,163,173
235,204690,70.6881034482759,77.14,60.87,290,175,115
236,207465,74.695,75.88,73.42,328,170,158
237,208033,66.5365019011407,60.2,70.3,263,98,165
238,211477,64.5697350993377,63.69,65.85,302,179,123
239,212286,75.5513703703704,74.53,77.06,270,161,109
240,213465,69.5230158730159,65.81,73.12,315,155,160
241,213937,68.9773927392739,74.05,63.45,303,158,145
242,214068,78.5908211143695,82.87,73.75,341,181,160
243,214376,69.3842996742671,64.56,74.5,307,158,149
244,215099,68.3096296296296,74.48,59.18,243,145,98
245,215890,74.3842105263158,74.05,74.8,285,158,127
246,215919,72.5403880597015,74.18,70.59,335,182,153
247,217011,71.4296501457726,70.56,72.39,343,180,163
248,217161,81.0318006430868,75.43,88.24,311,175,136
249,218632,57.6170860927152,66.88,47.18,302,160,142
250,221122,68.4539597315436,73.65,61.83,298,167,131
251,221873,73.1783090379009,77.84,67.72,343,185,158
252,223134,63.8718248175183,74.12,47.12,274,170,104
253,225340,70.7281097560976,77.19,63.69,328,171,157
254,225347,71.3020710059172,82.45,57.33,338,188,150
255,225434,74.99790625,81.92,66.43,320,177,143
256,225518,68.6287394957983,75.56,61.58,357,180,177
257,226645,65.2641558441559,66.22,64.38,308,148,160
258,228557,77.3030674846626,83.02,71.86,326,159,167
259,230929,64.2263049853372,73.6,53.99,341,178,163
260,231079,68.3135465116279,76.68,57.62,344,193,151
261,231649,76.5771052631579,80.95,72.25,380,189,191
262,232407,67.6774904942966,63.93,70.92,263,122,141
263,232493,60.3783018867924,54.35,65,318,138,180
264,233116,69.3466666666667,71.43,67.43,336,161,175
265,233694,63.6083606557377,68.67,58.71,305,150,155
266,233879,57.3976173285199,56.92,57.82,277,130,147
267,234080,66.4532907348243,61.42,69.89,313,127,186
268,235348,71.7552161383285,73.56,69.94,347,174,173
269,236967,54.430131147541,63.91,42.65,305,169,136
270,241721,69.1053658536585,62.28,75,246,114,132
271,241956,77.885,80.13,75.64,312,156,156
272,242129,74.6904564315353,85,60.4,241,140,101
273,244655,71.2306164383562,74.71,66.1,292,174,118
274,246272,68.9257142857143,59.09,75.29,280,110,170
275,246334,74.8395222929936,73.79,75.74,314,145,169
276,248024,73.2751293103448,75.54,69.89,232,139,93
277,250048,70.4624911032029,70.95,69.92,281,148,133
278,250964,71.9995666666667,69.8,74.17,300,149,151
279,253183,62.4179738562091,67.66,56.12,306,167,139
280,253565,72.2781848184818,73.37,70.59,303,184,119
281,254143,73.3151685393258,73.3,73.33,356,176,180
282,255230,58.8801315789474,60.39,57.33,304,154,150
283,256082,63.7074193548387,55.17,71.21,372,174,198
284,256522,79.2895145631068,80.77,77.78,309,156,153
285,256816,61.4791292875989,57.37,65.61,379,190,189
286,257616,54.9408024691358,63.86,45.57,324,166,158
287,258316,57.2623931623932,46.06,67.2,351,165,186
288,259700,71.6708215297451,68.39,74.86,353,174,179
289,260269,70.2438650306748,71.91,68.24,326,178,148
290,260522,80.0541778975741,78.68,81.61,371,197,174
291,261748,70.2853714285714,61.99,78.21,350,171,179
292,263021,77.0571470588235,69.94,84.43,340,173,167
293,265371,65.504,41.84,81.86,345,141,204
294,266726,70.8241909814324,65.48,75.12,377,168,209
295,266849,70.270990990991,64.12,74.26,333,131,202
296,269754,85.8148442906574,81.54,89.31,289,130,159
297,269964,71.5818498659517,71.81,71.35,373,188,185
298,270559,66.0471604938272,69.02,62.14,324,184,140
299,271445,67.3069230769231,67.93,66.67,364,184,180
300,271993,71.6647222222222,69.73,73.71,360,185,175
301,272287,60.2228467153285,66.94,54.67,274,124,150
302,272362,70.2172131147541,69.84,70.62,366,189,177
303,273564,51.864776119403,42.24,59.21,268,116,152
304,273675,56.7034482758621,44.85,69.6,261,136,125
305,274143,70.4172347266881,72.48,68.52,311,149,162
306,278771,48.3872983870968,70.99,23.08,248,131,117
307,281764,82.1522662889518,78.26,86.39,353,184,169
308,281900,78.1161094224924,70,85.8,329,160,169
309,281928,80.5967654986523,76.22,84.95,371,185,186
310,281964,76.6691111111111,67.05,85.87,360,176,184
311,282158,76.0441782729805,76.53,75.46,359,196,163
312,283107,65.8168051118211,77.3,49.22,313,185,128
313,284022,53.7096735905045,42.18,62.63,337,147,190
314,285989,68.5496819787986,56.88,75.86,283,109,174
315,286661,70.3138616714697,73.68,67.69,347,152,195
316,289554,63.0056647398844,65.26,60.26,346,190,156
317,292476,65.7216494845361,54.45,76.65,388,191,197
318,294608,77.4457912457913,64.66,85.64,297,116,181
319,296110,75.3510084033613,76.59,73.68,357,205,152
320,296729,78.480782396088,78.8,78.12,409,217,192
321,298044,65.4328395061728,75.69,52.45,324,181,143
322,299300,77.6790178571429,73.74,82.17,336,179,157
323,299447,66.6654320987654,72,60.4,324,175,149
324,299466,60.0026764705882,55.31,65.22,340,179,161
325,299907,65.4983040935673,51.61,77.01,342,155,187
326,300878,34.89,8.67,57.89,321,150,171
327,301575,76.268813559322,76.54,76.04,354,162,192
328,302067,78.6608917197452,77.24,79.88,314,145,169
329,302211,78.1671091445428,78.31,78.03,339,166,173
330,302419,76.8768786127168,77.06,76.7,346,170,176
331,303936,70.7353697749196,69.5,71.76,311,141,170
332,304057,76.0545915492958,74.69,77.2,355,162,193
333,304359,74.0381415929204,75.97,72.43,339,154,185
334,304435,71.196213592233,82.21,58.9,309,163,146
335,304451,74.4744444444444,79.73,70.27,333,148,185
336,304838,76.633058419244,80.47,73.62,291,128,163
337,305017,80.5783495145631,83.82,78.03,309,136,173
338,305438,70.3026315789474,56.52,77.59,266,92,174
339,305444,76.7883959044369,79.05,74.48,293,148,145
340,305614,79.7726210826211,78.53,80.85,351,163,188
341,306412,66.0463551401869,65.52,66.48,321,145,176
342,308053,67.1180872483221,66.91,67.3,298,139,159
343,308832,57.9323616236162,75.19,41.3,271,133,138
344,309383,72.8951506024096,70.07,75.14,332,147,185
345,310377,59.6988059701493,62.65,56.8,335,166,169
346,311068,53.4345038167939,56.03,50.41,262,141,121
347,311676,74.9123693379791,76.92,73.25,287,130,157
348,311802,72.8174757281553,81.56,65.48,309,141,168
349,312250,70.7449552238806,77.18,65.59,335,149,186
350,312898,71.8755625,66.88,76.51,320,154,166
351,314005,77.3841342756184,78.46,76.47,283,130,153
352,314645,68.9651724137931,75.47,61.07,290,159,131
353,314780,76.1367673716012,75.6,76.69,331,168,163
354,315315,72.9950802139037,75,70.88,374,192,182
355,316258,69.6406930693069,72.44,66.67,303,156,147
356,316420,69.1024916943522,72.85,65.33,301,151,150
357,316504,62.19074204947,66.18,58.5,283,136,147
358,317206,62.2976229508197,73.66,47.83,366,205,161
359,319577,77.9444712990936,78.82,77.02,331,170,161
360,322915,73.6044281524927,71.13,76.87,341,194,147
361,326388,69.4451388888889,71.23,67.61,288,146,142
362,333127,46.1247887323944,33.81,57.93,284,139,145
363,333635,81.1113703703704,82.64,79.87,270,121,149
364,334868,67.1910671936759,71.23,61.68,253,146,107
365,335158,58.3357142857143,50.93,63.89,252,108,144
366,335164,65.9590425531915,52.85,76.1,282,123,159
367,335476,72.1808098591549,62.83,78.36,284,113,171
368,335855,74.3324666666667,81.69,67.72,300,142,158
369,335875,74.4694326241135,78.95,70.47,282,133,149
370,336031,73.3117905405405,72.19,74.48,296,151,145
371,336100,81.4903571428571,76.36,87.41,308,165,143
372,337010,79.4775570032573,79.1,79.77,307,134,173
373,338511,58.805534591195,72.94,42.57,318,170,148
374,338595,69.4980694980695,61.98,76.09,259,121,138
375,338741,77.6246779661017,72.79,81.76,295,136,159
376,338861,75.9404511278195,76.55,75.21,266,145,121
377,339415,78.86875,76.73,80.79,336,159,177
378,339680,65.2325827814569,69.72,61.25,302,142,160
379,340864,69.7046254071661,69.92,69.54,307,133,174
380,341315,76.7775655430712,81.58,70.43,267,152,115
381,341727,77.4297222222222,81.82,73.1,288,143,145
382,342616,73.3827645051195,73.83,72.92,293,149,144
383,344188,82.0269281045752,86.62,78.05,306,142,164
384,346216,78.7044486692015,91.85,64.84,263,135,128
385,346603,74.4367731629393,70.83,77.51,313,144,169
386,346669,69.8243859649123,73.97,65.47,285,146,139
387,348178,69.4919322033898,67.81,71.14,295,146,149
388,348217,68.9939534883721,74.62,63.28,258,130,128
389,349242,63.308273381295,74.81,52.45,278,135,143
390,351133,66.3910788381743,68.84,63.11,241,138,103
391,352001,70.5663120567376,59.68,79.11,282,124,158
392,352133,70.2353511705686,69.08,71.43,299,152,147
393,353872,68.8836555891239,61.54,75.43,331,156,175
394,356672,74.1135460992908,80,68.31,282,140,142
395,356789,68.8084403669725,66.09,71.9,327,174,153
396,357706,55.0695652173913,58.47,52.53,276,118,158
397,357751,70.6489130434783,70.5,70.8,276,139,137
398,360062,66.2129054054054,65.33,67.12,296,150,146
399,360906,46.4426966292135,40,54.1,267,145,122
400,364122,79.9991076923077,83.83,75.95,325,167,158
401,364782,75.0858139534884,71.43,79.29,301,161,140
402,365474,75.1718275862069,79.29,69.42,290,169,121
403,366007,69.7671428571429,66.67,72.09,301,129,172
404,366885,62.9033870967742,48.78,69.88,248,82,166
405,367535,67.9068581081081,71.63,64.52,296,141,155
406,367744,71.7932478632479,73.51,69.88,351,185,166
407,368663,67.8449469964664,72.14,63.64,283,140,143
408,369640,73.7590780141844,62.16,86.57,282,148,134
409,369960,77.9749458483754,73.1,83.33,277,145,132
410,371058,70.611935483871,84.06,57.45,279,138,141
411,371578,75.3664705882353,70.37,80.29,272,135,137
412,371588,71.2717818181818,74.05,67.52,275,158,117
413,372474,54.0248275862069,40.8,66.18,261,125,136
414,373457,71.1482295081967,71.01,71.32,305,169,136
415,373506,68.9998666666667,64.56,73.94,300,158,142
416,374172,78.5718650793651,70.8,84.89,252,113,139
417,377521,56.060303030303,38.54,72.55,198,96,102
418,378316,76.002,68.89,82.86,275,135,140
419,378758,73.8191798107256,76.84,70,317,177,140
420,380903,65.0311888111888,59.86,70.5,286,147,139
421,381132,78.2978592375367,74.14,82.63,341,174,167
422,382996,66.5455514705882,67.94,65.25,272,131,141
423,383591,69.8513235294118,71.83,67.69,272,142,130
424,383606,59.3301913875598,64.15,54.37,209,106,103
425,383927,70.4829861111111,71.52,69.34,288,151,137
426,384479,71.2995067264574,75.97,64.89,223,129,94
427,384864,60.6934682080925,57.89,62.89,173,76,97
428,385360,79.9969642857143,75.52,84.67,280,143,137
429,385486,71.4267181467181,79.08,60.38,259,153,106
430,385545,74.6604054054054,78.32,71.24,296,143,153
431,385555,76.875625,80.13,73.78,320,156,164
432,388988,61.8172727272727,53.57,70.37,330,168,162
433,389557,66.7983984375,69.77,63.78,256,129,127
434,390527,54.220843373494,47.71,59.29,249,109,140
435,390595,74.1840760869565,76.76,71.58,368,185,183
436,390622,71.6003021148036,71.24,71.91,331,153,178
437,392993,66.42875,75.17,57.04,280,145,135
438,393054,77.1438095238095,80.58,74.43,315,139,176
439,396618,75.9373125,75.32,76.51,320,154,166
440,396680,75.8079677419355,74.27,77.7,310,171,139
441,396711,71.4711527377521,76.47,66.67,347,170,177
442,399742,57.0366539923954,34.12,67.98,263,85,178
443,399749,54.3310236220472,46.36,60.42,254,110,144
444,399822,58.840578778135,53.66,62.23,311,123,188
445,399833,54.6387285223368,51.69,56.65,291,118,173
446,400091,71.7743902439024,68.75,73.71,287,112,175
447,400334,65.3993650793651,63.24,67.04,315,136,179
448,400521,66.2529102167183,62.59,69.02,323,139,184
449,401057,64.1237404580153,69.83,59.59,262,116,146
450,403536,56.4522580645161,64.83,49.09,310,145,165
451,403710,66.796641509434,71.19,63.27,265,118,147
452,404085,62.772,64.34,61.54,325,143,182
453,404433,80.9225795053003,77.03,85.19,283,148,135
454,404541,79.3714685314685,80.14,78.57,286,146,140
455,404841,68.627568627451,62.89,72.15,255,97,158
456,405001,68.6009556313993,63.56,72,293,118,175
457,405971,68.4874598070739,69.28,67.72,311,153,158
458,406741,77.9872327044025,84.29,73.03,318,140,178
459,407607,71.8729861111111,67.21,75.3,288,122,166
460,410198,63.6659937888199,66.06,61.15,322,165,157
461,410966,67.3585416666667,77.33,56.52,288,150,138
462,412941,27.5327125506073,40.5,15.08,247,121,126
463,413269,62.0285759493671,67.3,56.69,316,159,157
464,413377,76.8950344827586,83.46,71.78,290,127,163
465,416443,72.8031728045326,70.44,74.74,353,159,194
466,416776,62.9221768707483,67.68,56.92,294,164,130
467,416950,69.1122018348624,68.87,69.32,327,151,176
468,416981,62.6892354740061,59.41,66.24,327,170,157
469,417582,66.1164144736842,72.88,56.69,304,177,127
470,418755,69.8960869565217,59.72,79.35,299,144,155
471,421428,81.786059602649,75.16,88.59,302,153,149
472,422441,65.7792775665399,73.65,55.65,263,148,115
473,424119,74.5403680981595,76.22,72.84,326,164,162
474,424183,76.8737837837838,77.19,76.54,333,171,162
475,425639,81.208255033557,85.42,77.27,298,144,154
476,426370,68.992984496124,66.4,71.43,258,125,133
477,426480,86.4739344262295,82.11,90.91,244,123,121
478,427195,68.1104724409449,75,60.17,254,136,118
479,427403,62.3260930232558,71.43,47.56,215,133,82
480,429152,75.8070564516129,73.45,77.78,248,113,135
481,429474,69.8881412639405,70.87,69.01,269,127,142
482,429780,57.0287148594377,37.11,69.74,249,97,152
483,433761,72.3272327044025,75,70.33,159,68,91
484,435741,16.8911486486486,20.63,14.12,148,63,85
485,436317,20.3853398058252,30.23,13.33,103,43,60
486,436499,57.7568103448276,56.6,58.73,116,53,63
487,436529,59.0928181818182,62.79,56.72,110,43,67
488,436939,51.6591390728477,30.19,63.27,151,53,98
489,437365,54.0154744525547,63.16,47.5,137,57,80
490,438701,49.1696132596685,51.19,47.42,181,84,97
491,443443,67.6341818181818,60.78,76.23,275,153,122
492,444477,66.1108053691275,54.14,75.76,298,133,165
493,445169,69.4280575539568,64.52,73.38,278,124,154
494,445292,62.4976602564103,55.17,68.86,312,145,167
495,445350,67.6454575163399,65.03,69.94,306,143,163
496,445379,64.5038167938931,60.32,68.38,262,126,136
497,445462,66.4573417721519,66.25,66.67,316,160,156
498,445473,47.3667206477733,48.74,46.09,247,119,128
499,445773,65.8624137931034,67.33,64.29,290,150,140
500,446075,64.2892857142857,63.25,65.19,252,117,135
501,446080,61.6113744075829,37.68,73.24,211,69,142
502,447798,62.5008783783784,70.7,53.24,296,157,139
503,447830,71.6564820846906,73.58,69.59,307,159,148
504,449284,67.7021118012422,69.74,65.88,322,152,170
505,451886,78.1328279883382,80.81,75.44,343,172,171
506,451908,70.53,74.43,65.73,319,176,143
507,453463,74.2783526011561,78.01,69.68,346,191,155
508,453482,69.2780120481928,70.81,67.35,332,185,147
509,453814,67.5860079051383,71.62,61.9,253,148,105
510,454720,59.2545267489712,56.07,61.76,243,107,136
511,454964,70.379872611465,72.67,67.97,314,161,153
512,455051,69.2033333333333,56.47,74.87,276,85,191
513,455057,63.6642765273312,62.96,64.43,311,162,149
514,455273,71.5554545454546,63.87,77.96,341,155,186
515,455378,70.4557142857143,67.61,72.89,308,142,166
516,455860,76.2495,82.95,68.06,320,176,144
517,458563,32.3141782729805,39.24,26.87,359,158,201
518,460501,72.6055445544555,71.01,73.94,303,138,165
519,461351,72.522428115016,66.44,77.84,313,146,167
520,461701,80.1515355805243,71.13,90.4,267,142,125
521,461814,52.7876539589443,58.72,46.75,341,172,169
522,462140,76.7651764705882,79.76,73.84,340,168,172
