"MotifID","Position","Frm","FrmP","FrmN","Total_Coverage","CoverageP","CoverageN"
291,61801,99.3977777777778,99.46,99.32,333,185,148
292,61879,99.6877987421384,100,99.32,318,172,146
293,62038,100,100,100,287,117,170
294,62135,100,100,100,367,187,180
295,62696,99.6660869565217,100,99.22,299,171,128
296,62801,100,100,100,353,186,167
297,63236,99.39,99.39,99.39,329,165,164
298,64204,99.6919875776398,100,99.43,322,148,174
299,64225,100,100,100,226,125,101
300,64245,99.7031952662722,100,99.34,338,186,152
301,64443,100,100,100,305,197,108
302,64479,98.4133333333333,98.57,98.1,315,210,105
303,64501,99.1797267759563,98.98,99.41,366,196,170
304,64756,99.4608870967742,100,98.95,372,181,191
305,64845,98.0174220963173,96.2,99.49,353,158,195
306,65094,98.6577181208054,100,96,298,198,100
307,65122,99.7089212827988,99.36,100,343,156,187
308,65133,100,100,100,348,194,154
309,65637,100,100,100,377,182,195
310,66429,100,100,100,258,117,141
311,66452,100,100,100,422,212,210
312,66539,99.7627830188679,100,99.53,424,210,214
313,67010,99.4777486910995,100,99.05,382,172,210
314,67036,100,100,100,401,204,197
315,67135,99.098622754491,99.33,98.91,334,150,184
316,67144,99.4894117647059,100,98.76,391,230,161
317,67190,99.7276294277929,100,99.51,367,163,204
318,67204,99.0485126582278,98.94,99.21,316,189,127
319,67244,98.5671052631579,98.62,98.51,418,217,201
320,67265,99.1468181818182,99.44,98.84,352,180,172
321,67699,98.3657516339869,99.53,95.74,306,212,94
322,67739,99.5089901477832,99.55,99.46,406,221,185
323,68069,99.6992145015106,100,99.24,331,200,131
324,68125,99.5193509615385,100,99.07,416,201,215
325,68700,99.3798757763975,98.44,100,322,128,194
326,68708,100,100,100,359,219,140
327,68801,99.7510224438903,99.52,100,401,208,193
328,68882,100,100,100,378,166,212
329,69363,99.46872,99.42,99.51,375,172,203
330,69969,96.0693258426966,91.03,100,356,156,200
331,70119,97.8006593406594,99.42,96.35,364,172,192
332,70406,98.2981818181818,96.88,99.48,352,160,192
333,70949,99.7510396039604,99.53,100,404,214,190
334,71156,98.242311557789,98.08,98.42,398,208,190
335,71751,99.4081008902077,99.47,99.33,337,188,149
336,71846,98.9859797297297,99.4,98.45,296,167,129
337,72341,100,100,100,364,153,211
338,72445,99.7696803652968,100,99.48,438,244,194
339,72742,99.2403535353535,100,98.22,396,227,169
340,72794,100,100,100,417,206,211
341,72839,100,100,100,333,213,120
342,73272,97.817476635514,100,94.21,321,200,121
343,73389,99.510343980344,99.09,100,407,219,188
344,73593,100,100,100,419,191,228
345,73673,99.7558150851581,99.48,100,411,193,218
346,73805,99.750626566416,100,99.5,399,200,199
347,74220,99.7596666666667,100,99.51,420,214,206
348,74657,99.6732038834951,99.49,100,309,198,111
349,74851,99.322850678733,100,98.54,442,237,205
350,75010,98.723989769821,98.28,99.08,391,174,217
351,75037,99.5192788461539,100,98.99,416,218,198
352,75551,99.7218941504178,100,99.36,359,203,156
353,75650,99.4578648648649,99.36,99.53,370,157,213
354,75738,100,100,100,437,223,214
355,75957,96.6813265306123,94.66,98.92,392,206,186
356,75977,98.156447368421,98.43,97.88,380,191,189
357,75987,98.5628708133971,97.66,99.51,418,214,204
358,76038,95.9229931972789,85.14,99.55,294,74,220
359,76067,98.4750890585242,97.79,99.06,393,181,212
360,76551,99.7318279569893,99.42,100,372,172,200
361,76695,98.4046215139442,98.62,98.11,251,145,106
362,77027,99.2142105263158,99.5,98.9,380,199,181
363,77036,99.7395618556701,99.53,100,388,215,173
364,77153,99.014802955665,100,97.99,406,207,199
365,77624,98.4775,99.19,98.05,328,123,205
366,77771,98.566676217765,99.49,97.37,349,197,152
367,77807,99.126472303207,100,97.89,343,201,142
368,77853,99.4049107142857,98.45,100,336,129,207
369,78344,99.2,100,98.4,374,187,187
370,79013,99.7335013262599,99.49,100,377,197,180
371,79029,98.1641544117647,96.12,99.41,272,103,169
372,79783,99.6927217125382,99.36,100,327,157,170
373,79929,100,100,100,338,188,150
374,79947,100,100,100,353,178,175
375,80545,98.364705882353,96.75,99.45,306,123,183
376,80605,99.4071216617211,98.89,100,337,180,157
377,80679,99.3004195804196,98.36,100,286,122,164
378,81180,99.7182386363636,100,99.43,352,178,174
379,81251,100,100,100,352,184,168
380,81324,98.7231914893617,98.23,99.18,235,113,122
381,81336,99.2750181818182,99.21,99.33,275,126,149
382,81381,98.671096345515,99.36,97.92,301,157,144
383,81444,99.6748220064725,99.36,100,309,157,152
384,82408,96.7478048780488,98.7,93.48,246,154,92
385,82688,97.9747368421053,100,93.24,247,173,74
386,82787,99.5649350649351,99.25,100,231,134,97
387,82835,99.6492631578947,99.32,100,285,147,138
388,83080,100,100,100,268,148,120
389,83174,99.535,99.07,100,214,107,107
390,84039,81.0101265822785,73.33,87.95,158,75,83
391,84387,96.6861611374407,98.28,94.74,211,116,95
392,84435,97.0239285714286,94.03,99.01,168,67,101
393,85017,98.4842424242424,97.54,100,198,122,76
394,85576,90.2178260869565,95.92,83.72,184,98,86
395,85665,99.2259073359073,100,98.37,259,136,123
396,85676,99.1352813852814,99.03,99.22,231,103,128
397,85760,100,100,100,272,145,127
398,86546,98.6648,98.74,98.58,300,159,141
399,86668,98.9998,99.3,98.73,300,142,158
400,86761,98.8642045454546,99.19,98.58,264,123,141
401,86872,99.3447368421053,98.8,100,304,166,138
402,87091,98.1139622641509,100,95.8,265,146,119
403,87175,97.8635294117647,98.25,97.26,187,114,73
404,87475,100,100,100,279,122,157
405,87534,97.3955700325733,98.77,95.86,307,162,145
406,87854,98.47726443769,97.48,99.41,329,159,170
407,88229,99.5601762114538,98.96,100,227,96,131
408,88236,98.9075182481752,98.65,99.21,274,148,126
409,88329,99.0507886435331,98.8,99.33,317,167,150
410,88482,100,100,100,305,152,153
411,88515,98.5565342960289,96.64,100,277,119,158
412,88650,99.6740983606557,99.3,100,305,142,163
413,90214,99.7229166666667,100,99.43,360,185,175
414,90253,100,100,100,198,111,87
415,90257,99.5682327586207,98.41,100,232,63,169
416,90299,100,100,100,334,151,183
417,90362,100,100,100,302,149,153
418,90376,100,100,100,303,147,156
419,90395,98.9626896551724,98.77,99.21,290,163,127
420,90805,97.62,96.3,99.24,294,162,132
421,91035,99.7282786885246,100,99.49,366,171,195
422,91073,98.6459239130435,98.9,98.4,368,181,187
423,91123,96.9968168168168,96.39,97.6,333,166,167
424,91284,100,100,100,388,210,178
425,91329,99.0348874598071,100,97.93,311,166,145
426,91363,99.2277319587629,98.89,99.52,388,180,208
427,91777,99.7001791044776,100,99.19,335,211,124
428,93013,100,100,100,396,181,215
429,93173,97.6027397260274,100,93.75,292,180,112
430,93272,100,100,100,365,171,194
431,93622,99.6992559523809,100,99.53,336,121,215
432,93686,100,100,100,315,117,198
433,93794,98.7910144927536,97.42,100,414,194,220
434,93953,99.4907614213198,100,99.04,394,185,209
435,94148,99.2150130548303,99.45,99,383,183,200
436,94331,99.4438888888889,98.57,100,360,140,220
437,94613,99.5025373134328,98.99,100,402,198,204
438,96236,100,100,100,412,201,211
439,96254,99.7554054054054,99.45,100,407,181,226
440,96386,99.5127383863081,100,99.09,409,190,219
441,97286,99.0001503759398,100,98.17,399,181,218
442,97634,99.4911421319797,99.43,99.54,394,175,219
443,97643,98.7591066997519,98.4,99.07,403,187,216
444,98339,98.7404545454546,99.43,98.2,396,174,222
445,98466,98.81353115727,97.28,100,337,147,190
446,98526,99.2480904522613,98.93,99.53,398,187,211
447,98536,98.9564136125654,98.4,99.49,382,187,195
448,98632,99.2535323383085,98.86,99.56,402,176,226
449,98691,98.7813658536585,99.48,98.16,410,193,217
450,98753,97.99632,98.98,94.34,250,197,53
451,98772,99.2833651551312,98.98,99.55,419,196,223
452,98817,96.633125,94.87,98.9,208,117,91
453,98821,96.04,63.64,100,202,22,180
454,99169,99.4761842105263,99.45,99.5,380,181,199
455,99531,100,100,100,430,196,234
456,100900,99.74825,99.47,100,400,190,210
457,101080,99.4675,98.59,100,376,142,234
458,101462,100,100,100,382,154,228
459,101470,99.7176966292135,99.33,100,356,150,206
460,102071,99.7281621621622,100,99.53,370,156,214
461,102089,100,100,100,434,206,228
462,103236,99.5006965174129,99.52,99.48,402,208,194
463,103386,99.7518918918919,99.49,100,407,198,209
464,103555,100,100,100,442,212,230
465,103985,99.0658508158508,100,98.25,429,200,229
466,104207,99.0547169811321,98.5,99.55,424,200,224
467,104372,100,100,100,399,187,212
468,104408,99.2710462287104,99.47,99.1,411,190,221
469,104462,99.4819845360825,98.99,100,388,199,189
470,104870,98.9653367875648,99.35,98.71,386,154,232
471,105002,98.3160112359551,100,97.25,356,138,218
472,105206,98.1378723404255,98.96,97.28,376,192,184
473,105555,100,100,100,401,185,216
474,105752,98.4118783068783,100,96.53,378,205,173
475,105785,99.7608612440191,100,99.49,418,222,196
476,106314,99.2281958762887,100,98.39,388,202,186
477,106560,98.5692601431981,99.49,97.76,419,196,223
478,106863,99.7153409090909,99.4,100,352,167,185
479,107112,100,100,100,378,197,181
480,107286,99.5177053140097,99.48,99.55,414,191,223
481,107688,98.6604825737265,99.38,98.12,373,160,213
482,108322,99.1742424242424,99.45,98.9,363,181,182
483,108468,100,100,100,288,69,219
484,108924,99.4304843304843,99.48,99.37,351,193,158
485,108948,100,100,100,342,188,154
486,109017,99.2245618556701,99.46,99.01,388,185,203
487,109371,99.2250129198966,99.44,99.04,387,179,208
488,109401,99.7486284289277,100,99.52,401,191,210
489,109543,98.9865482233502,98.39,99.52,394,186,208
490,109590,99.0224390243902,98.97,99.07,410,195,215
491,110239,100,100,100,389,179,210
492,110671,98.7106976744186,100,97.69,387,171,216
493,110926,97.385,95.93,98.84,344,172,172
494,111691,96.1784705882353,99.45,92.41,340,182,158
495,111743,98.9933333333333,99.47,98.56,399,190,209
496,112255,98.9722879177378,98.14,99.56,389,161,228
497,112921,97.5482561307902,98.83,96.43,367,171,196
498,112999,100,100,100,386,175,211
499,113064,100,100,100,395,189,206
500,113148,99.45,99.45,99.45,365,182,183
501,113460,99.7430569948187,99.42,100,386,171,215
502,114089,100,100,100,373,186,187
503,114610,99.744087403599,99.45,100,389,181,208
504,114702,97.2488659793814,96.15,97.86,291,104,187
505,114928,99.4607486631016,99.44,99.48,374,180,194
506,115108,99.4432402234637,98.68,100,358,151,207
507,115339,99.7335013262599,99.49,100,377,197,180
508,115416,100,100,100,397,211,186
509,116198,99.5063027295285,99.48,99.53,403,191,212
510,116222,98.5604899135447,98.51,98.63,347,201,146
511,116231,99.1871739130435,99.09,99.33,368,219,149
512,116248,99.6747882736156,100,99.22,307,179,128
513,116336,99.7223333333333,99.49,100,360,196,164
514,116347,99.2442857142857,99.07,99.45,399,216,183
515,116948,99.4802094240838,99.47,99.49,382,187,195
516,118092,99.388036809816,100,98.67,326,176,150
517,118464,100,100,100,355,185,170
518,118726,98.6481401617251,98.96,98.31,371,193,178
519,118874,98.9890909090909,99.46,98.2,297,186,111
520,118902,98.7021428571429,97.95,99.38,308,146,162
521,118931,98.6724503311258,99.44,97.54,302,180,122
522,119211,99.6678,99.34,100,300,151,149
523,119223,98.8671698113207,96.2,100,265,79,186
524,119354,99.7158166189112,100,99.42,349,178,171
525,119911,98.289886039886,100,96.57,351,176,175
526,120239,99.7018397626113,99.36,100,337,157,180
527,120254,99.2045238095238,99.33,99.02,252,150,102
528,120329,98.468623853211,96.79,100,327,156,171
529,120728,100,100,100,338,159,179
530,120887,99.2838709677419,98.2,100,279,111,168
531,120979,100,100,100,321,159,162
532,121049,100,100,100,327,162,165
533,121367,99.6626262626263,100,99.4,297,130,167
534,121580,97.4369230769231,97.28,97.62,273,147,126
535,121679,95.9747315436242,95.24,96.69,298,147,151
536,122158,98.1463703703704,99.19,97.26,270,124,146
537,122342,99.6770967741936,100,99.35,310,156,154
538,122516,100,100,100,282,131,151
539,123045,99.1133333333333,100,98.25,225,111,114
540,123050,89.1878378378378,82.35,95,74,34,40
541,123077,100,100,100,273,140,133
542,123125,100,100,100,346,192,154
543,123743,99.6424642857143,100,99.29,280,139,141
544,123839,100,100,100,297,135,162
545,123887,99.7171348314607,99.47,100,356,190,166
546,123950,100,100,100,360,191,169
547,124085,98.8577777777778,99.45,98.22,351,182,169
548,124113,98.8893333333333,97.06,100,270,102,168
549,124493,100,100,100,391,211,180
550,124550,99.660614334471,99.12,100,293,113,180
551,124557,100,100,100,334,184,150
552,124571,99.1115430267062,98.79,99.42,337,165,172
553,124724,99.1164601769911,100,97.92,339,195,144
554,124796,99.4315340909091,98.85,100,352,174,178
555,124845,100,100,100,353,183,170
556,124889,99.7045454545455,100,99.35,341,186,155
557,125249,98.9906060606061,99.31,98.69,297,144,153
558,125752,99.116,100,97.79,340,204,136
559,125797,100,100,100,365,207,158
560,125863,99.7197752808989,100,99.42,356,184,172
561,126106,100,100,100,353,202,151
562,126172,99.7184269662921,99.44,100,356,179,177
563,126409,99.7288648648649,99.52,100,370,209,161
564,126523,99.4547683923706,100,98.85,367,193,174
565,126691,99.09996996997,98.73,99.43,333,157,176
566,126961,100,100,100,304,131,173
567,127063,99.0977477477478,99.4,98.79,333,168,165
568,127510,99.6932923076923,99.44,100,325,178,147
569,128191,98.8919667590028,100,97.5,361,201,160
570,128317,99.4183720930233,100,98.78,344,180,164
571,128335,99.712,99.4,100,350,168,182
572,128359,100,100,100,313,178,135
573,128387,100,100,100,335,157,178
574,128939,99.0926363636364,99.32,98.91,330,147,183
575,129136,99.3920668693009,100,98.87,329,152,177
576,129798,100,100,100,384,193,191
577,130139,99.670495049505,100,99.22,303,175,128
578,130340,99.1727146814404,99.49,98.8,361,195,166
579,131024,99.1690277777778,98.45,100,360,193,167
580,131268,98.7307594936709,98.92,98.46,316,186,130
581,131754,98.430890052356,98.55,98.29,382,207,175
582,131921,99.7515270935961,100,99.48,406,212,194
583,132272,100,100,100,378,213,165
584,132750,100,100,100,351,172,179
585,133124,99.7255096418733,99.53,100,363,212,151
586,133257,99.4897959183673,100,99,392,192,200
587,133286,98.8967955801105,97.92,100,362,192,170
588,133371,98.9989949748744,99.12,98.84,398,226,172
589,133460,98.7681773399015,98.63,98.93,406,219,187
